root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Oct_clusters,Ser_clusters,DA_clusters,Unknown_clusters
720575940612409059,cell_class,AN,7643,400,0.25,0.14285714285714285,0.01,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,True,True,False,False,True,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.14285714285714285,0.05,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.14285714285714285,0.1,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.04,0.01,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,True,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.04,0.05,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.04,0.1,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.02,0.01,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,True,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.02,0.05,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.02,0.1,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,False,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.01,0.01,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,True,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.01,0.05,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,False,False,False,False,False,False
720575940612409059,cell_class,AN,7643,400,0.25,0.01,0.1,0.045531859217584715,0.880020934188146,0.02211173622922936,0.00549522438832919,0.03951328012560513,0.006541933795629988,0.0007850320554755986,False,False,False,False,False,False,False
720575940620833901,cell_class,AN,14080,400,0.25,0.14285714285714285,0.01,0.013920454545454545,0.43132102272727274,0.030965909090909093,0.03579545454545455,0.46079545454545456,0.026491477272727274,0.0007102272727272727,False,True,True,True,True,True,False
