root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,Oct_clusters,DA_clusters,Unknown_clusters
720575940627108967,cell_class,AN,520,400,0.25,0.14285714285714285,0.01,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,True,True,False,True,,,
720575940627108967,cell_class,AN,520,400,0.25,0.14285714285714285,0.05,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,True,False,False,,,
720575940627108967,cell_class,AN,520,400,0.25,0.14285714285714285,0.1,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,True,False,False,,,
720575940627108967,cell_class,AN,520,400,0.25,0.04,0.01,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,True,True,False,True,,,
720575940627108967,cell_class,AN,520,400,0.25,0.04,0.05,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,True,False,False,,,
720575940627108967,cell_class,AN,520,400,0.25,0.04,0.1,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,True,False,False,,,
720575940627108967,cell_class,AN,520,400,0.25,0.02,0.01,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,True,True,False,True,,,
720575940627108967,cell_class,AN,520,400,0.25,0.02,0.05,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,True,False,False,,,
720575940627108967,cell_class,AN,520,400,0.25,0.02,0.1,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,False,False,False,,,
720575940627108967,cell_class,AN,520,400,0.25,0.01,0.01,0.07115384615384615,0.8538461538461538,0.015384615384615385,0.0019230769230769232,0.05576923076923077,0.0019230769230769232,0.0,False,True,False,False,,,
