root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940627821896,cell_class,gustatory,1099,400,0.25,0.14285714285714285,0.01,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,True,True,True,True,True,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.14285714285714285,0.05,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,True,True,False,True,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.14285714285714285,0.1,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,True,True,False,False,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.04,0.01,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,True,True,True,True,True,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.04,0.05,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,False,True,False,False,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.04,0.1,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,False,False,False,False,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.02,0.01,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,True,True,True,True,True,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.02,0.05,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,False,False,False,False,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.02,0.1,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,False,False,False,False,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.01,0.01,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,True,True,True,True,True,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.01,0.05,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,False,False,False,False,,
720575940627821896,cell_class,gustatory,1099,400,0.25,0.01,0.1,0.05004549590536852,0.3111919927206551,0.4640582347588717,0.0,0.06824385805277525,0.10646041856232939,0.0,False,False,False,False,False,,
720575940658442625,cell_class,gustatory,4842,400,0.25,0.14285714285714285,0.01,0.020239570425444033,0.8543990086741016,0.027674514663362248,0.0018587360594795538,0.055762081784386616,0.03985956216439488,0.00020652622883106156,True,True,True,True,True,False,
720575940658442625,cell_class,gustatory,4842,400,0.25,0.14285714285714285,0.05,0.020239570425444033,0.8543990086741016,0.027674514663362248,0.0018587360594795538,0.055762081784386616,0.03985956216439488,0.00020652622883106156,False,True,False,False,False,False,
720575940658442625,cell_class,gustatory,4842,400,0.25,0.14285714285714285,0.1,0.020239570425444033,0.8543990086741016,0.027674514663362248,0.0018587360594795538,0.055762081784386616,0.03985956216439488,0.00020652622883106156,False,True,False,False,False,False,
