root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940628797608,cell_class,AN,651,400,0.25,0.14285714285714285,0.01,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,True,True,True,True,,
720575940628797608,cell_class,AN,651,400,0.25,0.14285714285714285,0.05,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,True,True,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.14285714285714285,0.1,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,False,False,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.04,0.01,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,True,True,False,True,,
720575940628797608,cell_class,AN,651,400,0.25,0.04,0.05,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,False,False,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.04,0.1,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,False,False,False,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.02,0.01,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,True,True,False,True,,
720575940628797608,cell_class,AN,651,400,0.25,0.02,0.05,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,False,False,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.02,0.1,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,False,False,False,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.01,0.01,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,True,True,True,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.01,0.05,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,False,False,False,False,False,,
720575940628797608,cell_class,AN,651,400,0.25,0.01,0.1,0.5499231950844854,0.22887864823348694,0.15207373271889402,0.0015360983102918587,0.02304147465437788,0.0445468509984639,0.0,False,False,False,False,False,,
720575940615677090,cell_class,AN,1134,400,0.25,0.14285714285714285,0.01,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,True,True,True,True,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.14285714285714285,0.05,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,True,False,True,True,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.14285714285714285,0.1,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,False,False,False,True,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.04,0.01,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,True,True,True,True,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.04,0.05,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,True,False,True,False,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.04,0.1,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,False,False,False,False,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.02,0.01,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,True,True,True,True,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.02,0.05,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,False,False,False,False,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.02,0.1,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,False,False,False,False,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.01,0.01,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,True,True,True,True,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.01,0.05,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,False,False,False,False,False,
720575940615677090,cell_class,AN,1134,400,0.25,0.01,0.1,0.007936507936507936,0.31922398589065254,0.0291005291005291,0.007936507936507936,0.36067019400352734,0.2751322751322751,0.0,False,False,False,False,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.14285714285714285,0.01,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,True,False,True,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.14285714285714285,0.05,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,True,False,True,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.14285714285714285,0.1,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,True,False,True,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.04,0.01,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,True,False,True,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.04,0.05,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,True,False,True,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.04,0.1,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,False,False,False,False,False,
720575940613622501,cell_class,AN,3340,400,0.25,0.02,0.01,0.0068862275449101795,0.5203592814371257,0.0005988023952095808,0.0074850299401197605,0.45269461077844314,0.011976047904191617,0.0,False,True,False,True,False,False,
