root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.14285714285714285,0.01,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,True,True,True,True,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.14285714285714285,0.05,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,True,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.14285714285714285,0.1,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,True,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.04,0.01,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,True,True,True,True,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.04,0.05,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,True,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.04,0.1,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,False,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.02,0.01,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,True,True,True,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.02,0.05,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,False,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.02,0.1,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,False,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.01,0.01,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,True,True,True,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.01,0.05,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,False,False,False,False,,
720575940613428945,cell_class,mechanosensory,881,400,0.25,0.01,0.1,0.08626560726447219,0.7196367763904654,0.13053348467650397,0.0,0.04767309875141884,0.015891032917139614,0.0,False,False,False,False,False,,
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.14285714285714285,0.01,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,True,True,True,True,False,True,False
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.14285714285714285,0.05,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,False,True,True,False,False,False,False
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.14285714285714285,0.1,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,False,True,True,False,False,False,False
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.04,0.01,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,False,True,True,False,False,False,False
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.04,0.05,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,False,True,True,False,False,False,False
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.04,0.1,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,False,False,False,False,False,False,False
720575940628874395,cell_class,mechanosensory,1905,400,0.25,0.02,0.01,0.03779527559055118,0.4047244094488189,0.43832020997375326,0.024671916010498687,0.08241469816272966,0.008923884514435695,0.0031496062992125984,False,True,True,False,False,False,False
