root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,Oct_clusters,DA_clusters,Unknown_clusters
720575940632648868,cell_class,AN,5933,400,0.25,0.01,0.05,0.008595988538681949,0.9485926175627845,0.004382268666779033,0.003708073487274566,0.02056295297488623,0.01398954997471768,0.00016854879487611664,False,False,False,False,False,False,
720575940632648868,cell_class,AN,5933,400,0.25,0.01,0.1,0.008595988538681949,0.9485926175627845,0.004382268666779033,0.003708073487274566,0.02056295297488623,0.01398954997471768,0.00016854879487611664,False,False,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.14285714285714285,0.01,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,True,True,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.14285714285714285,0.05,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.14285714285714285,0.1,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.04,0.01,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,True,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.04,0.05,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.04,0.1,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,False,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.02,0.01,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.02,0.05,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.02,0.1,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,False,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.01,0.01,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.01,0.05,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,True,False,False,False,False,
720575940628614487,cell_class,AN,3650,400,0.25,0.01,0.1,0.018356164383561645,0.8589041095890411,0.03561643835616438,0.003561643835616438,0.07616438356164383,0.0073972602739726025,0.0,False,False,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.14285714285714285,0.01,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,True,True,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.14285714285714285,0.05,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.14285714285714285,0.1,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.04,0.01,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,True,True,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.04,0.05,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,True,False,False,False,False,
720575940635659748,cell_class,AN,2363,400,0.25,0.04,0.1,0.006347862886161659,0.7676682183664832,0.047820567075751164,0.006347862886161659,0.14600084638171815,0.025391451544646636,0.00042319085907744394,False,False,False,False,False,False,
