root_id,classification_system,cell_type,num_synapses
720575940630492714,flow,efferent,426
720575940644438551,flow,efferent,2083
720575940640747352,flow,efferent,6067
720575940618600246,flow,efferent,776
720575940627750216,flow,efferent,7011
720575940642666440,flow,efferent,640
720575940604103084,flow,efferent,948
720575940635549620,flow,efferent,11083
720575940620156283,flow,efferent,11871
720575940622361270,flow,efferent,1740
720575940639634304,flow,efferent,5034
720575940607170178,flow,efferent,8712
720575940629486075,flow,efferent,2470
720575940625573653,flow,efferent,1711
720575940620135645,flow,efferent,2277
720575940621519130,flow,efferent,4516
720575940632189900,flow,efferent,3315
720575940629041879,flow,efferent,1789
720575940613339875,flow,efferent,11706
720575940618936710,flow,efferent,1737
720575940631309866,flow,efferent,2308
720575940660220289,flow,efferent,7089
720575940612923390,flow,efferent,1417
720575940620878785,flow,efferent,4620
720575940621319156,flow,efferent,9148
720575940626085562,flow,efferent,9266
720575940625353736,flow,efferent,1916
720575940628881576,flow,efferent,4880
720575940630682618,flow,efferent,1095
720575940620297819,flow,efferent,4691
720575940629806974,flow,efferent,4706
720575940634229871,flow,efferent,3017
720575940614235323,flow,efferent,2146
720575940616471052,flow,efferent,1125
720575940628387663,flow,efferent,626
720575940625513360,flow,efferent,5002
720575940629240263,flow,efferent,6603
720575940610715346,flow,efferent,2234
720575940627629598,flow,efferent,8029
720575940628252751,flow,efferent,2047
720575940622786317,flow,efferent,453
720575940631889965,flow,efferent,1796
720575940620915224,flow,efferent,814
720575940629312300,flow,efferent,6929
720575940610341582,flow,efferent,723
720575940614046395,flow,efferent,1263
720575940625065653,flow,efferent,615
720575940618086535,flow,efferent,638
720575940622925972,flow,efferent,421
720575940637896893,flow,efferent,459
720575940625426469,flow,efferent,903
720575940609733582,flow,efferent,734
720575940642926702,flow,efferent,801
720575940626748702,flow,efferent,1011
720575940622944196,flow,efferent,449
720575940606702601,flow,efferent,923
720575940621071017,flow,efferent,403
720575940624349993,flow,efferent,9135
720575940633218444,flow,efferent,834
720575940642369736,flow,efferent,1077
720575940620632369,flow,efferent,499
720575940624537284,flow,efferent,3284
720575940629742718,flow,efferent,1747
720575940626982181,flow,efferent,1655
720575940626027752,flow,efferent,1913
720575940637501784,flow,efferent,569
720575940634782359,flow,efferent,5557
720575940611308181,flow,efferent,1658
720575940612335539,flow,efferent,593
720575940639539840,flow,efferent,1122
720575940637659749,flow,efferent,4223
720575940624750480,flow,efferent,9241
720575940622123400,flow,efferent,2205
720575940617295321,flow,efferent,1237
720575940621599604,flow,efferent,501
720575940631651810,flow,efferent,878
720575940625047815,flow,efferent,446
720575940612603289,flow,efferent,9286
720575940617689816,flow,efferent,467
720575940626745987,flow,efferent,1577
720575940620564673,flow,efferent,425
720575940635405719,flow,efferent,1276
720575940621534273,flow,efferent,712
720575940630078031,flow,efferent,990
720575940629412170,flow,efferent,5124
720575940621572890,flow,efferent,531
720575940619431765,flow,efferent,524
720575940640630589,flow,efferent,1044
720575940620757748,flow,efferent,3058
720575940617568697,flow,efferent,1979
720575940613535554,flow,efferent,418
720575940611976618,flow,efferent,2250
720575940611552370,flow,efferent,2654
720575940611765201,flow,efferent,529
720575940612429714,flow,efferent,1283
720575940629956695,flow,efferent,1520
720575940636633848,flow,efferent,2323
720575940626729295,flow,efferent,2273
720575940659703937,flow,efferent,447
720575940621068464,flow,efferent,4699
720575940626268761,flow,efferent,1191
720575940630135084,flow,efferent,10245
720575940640422016,flow,efferent,772
720575940616167986,flow,efferent,886
720575940616786433,flow,efferent,597
720575940619152856,flow,efferent,2763
720575940626580794,flow,efferent,877
720575940615043222,flow,efferent,11169
720575940620711334,flow,efferent,3955
720575940647755641,flow,efferent,2184
720575940621339713,flow,efferent,514
720575940612288947,flow,efferent,1839
720575940636186463,flow,efferent,1177
720575940622880525,flow,efferent,1478
720575940646274670,flow,efferent,708
720575940624015287,flow,efferent,1590
720575940625673196,flow,efferent,12055
720575940625596647,flow,efferent,594
720575940628745209,flow,efferent,933
720575940624816115,flow,efferent,3761
720575940627307625,flow,efferent,1284
720575940631061900,flow,efferent,1350
720575940622633716,flow,efferent,7191
720575940635222640,flow,efferent,529
720575940607641010,flow,efferent,1231
720575940604727264,flow,efferent,1607
720575940627417619,flow,efferent,1241
720575940631662648,flow,efferent,867
720575940631108559,flow,efferent,681
720575940624327572,flow,efferent,704
720575940622478349,flow,efferent,419
720575940612376805,flow,efferent,2540
720575940630808827,flow,efferent,5206
720575940627285267,flow,efferent,3176
720575940624319124,flow,efferent,3904
720575940647029044,flow,efferent,2950
720575940626527055,flow,efferent,601
720575940627234069,flow,efferent,4023
720575940612206810,flow,efferent,2219
720575940612629210,flow,efferent,837
720575940623781611,flow,efferent,3576
720575940621767306,flow,efferent,491
720575940606112940,flow,efferent,1415
720575940631518582,flow,efferent,711
720575940630244060,flow,efferent,2863
720575940621801456,flow,efferent,2219
720575940619077755,flow,efferent,1684
720575940608735241,flow,efferent,2636
720575940632436307,flow,efferent,709
720575940623068841,flow,efferent,1467
720575940604470956,flow,efferent,3851
720575940617035153,flow,efferent,1404
720575940627500279,flow,efferent,477
720575940635776760,flow,efferent,1068
720575940605513649,flow,efferent,7475
720575940623033532,flow,efferent,978
720575940624897516,flow,efferent,2660
720575940624967463,flow,efferent,4557
720575940616688286,flow,efferent,940
720575940622500172,flow,efferent,15525
720575940624748419,flow,efferent,703
720575940624131913,flow,efferent,1074
720575940618051801,flow,efferent,1064
720575940634862943,flow,efferent,2866
720575940622878719,flow,efferent,1515
720575940622996579,flow,efferent,7427
720575940621274845,flow,efferent,1148
720575940626936324,flow,efferent,1481
720575940621471157,flow,efferent,1618
720575940618405686,flow,efferent,4344
720575940639705077,flow,efferent,2242
720575940608076739,flow,efferent,741
720575940629438508,flow,efferent,1926
720575940625937340,flow,efferent,2437
720575940626799920,flow,efferent,1583
720575940635564896,flow,efferent,1280
720575940620929483,flow,efferent,2219
720575940630059087,flow,efferent,1473
720575940631973207,flow,efferent,629
720575940609948514,flow,efferent,7856
720575940622760269,flow,efferent,815
720575940624991495,flow,efferent,1222
720575940618736797,flow,efferent,1224
720575940620182181,flow,efferent,689
720575940615671106,flow,efferent,6878
720575940645045527,flow,efferent,2702
720575940610001220,flow,efferent,7765
720575940627812168,flow,efferent,2389
720575940628659305,flow,efferent,2790
720575940635179871,flow,efferent,5254
720575940623426854,flow,efferent,1630
720575940660269185,flow,efferent,1366
720575940625863728,flow,efferent,4803
720575940605300140,flow,efferent,1606
720575940623128269,flow,efferent,2402
720575940619757366,flow,efferent,7871
720575940610605614,flow,efferent,12886
720575940612036837,flow,efferent,3145
720575940634459290,flow,efferent,4547
720575940625006776,flow,efferent,5926
720575940619877396,flow,efferent,6193
720575940631629160,flow,efferent,2233
720575940611735002,flow,efferent,519
720575940659356545,flow,efferent,489
720575940628883535,flow,efferent,9753
720575940633781217,flow,efferent,2986
720575940614384757,flow,efferent,441
720575940606866377,flow,efferent,5246
720575940628030440,flow,efferent,8110
720575940637648485,flow,efferent,4287
720575940630274459,flow,efferent,1728
720575940621107847,flow,efferent,2435
720575940627044885,flow,efferent,10317
720575940622168052,flow,efferent,2245
720575940620829878,flow,efferent,1596
720575940642198747,flow,efferent,632
720575940621586854,flow,efferent,1333
720575940622537477,flow,efferent,3651
720575940620473547,flow,efferent,3057
720575940630139386,flow,efferent,1909
720575940648188548,flow,efferent,3388
720575940627166851,flow,efferent,1694
720575940629561347,flow,efferent,718
720575940621628582,flow,efferent,4796
720575940628225167,flow,efferent,1415
720575940627167516,flow,efferent,4726
720575940607451081,flow,efferent,2995
720575940644467360,flow,efferent,4927
720575940619678366,flow,efferent,4168
720575940611531986,flow,efferent,625
720575940631508598,flow,efferent,1785
720575940630054735,flow,efferent,842
720575940637870510,flow,efferent,1655
720575940607880578,flow,efferent,984
720575940629477675,flow,efferent,3020
720575940648180868,flow,efferent,5084
720575940623918121,flow,efferent,6084
720575940610677828,flow,efferent,6907
720575940640486488,flow,efferent,5277
720575940612488341,flow,efferent,14238
720575940627482114,flow,efferent,5317
720575940632991815,flow,efferent,8779
720575940629502251,flow,efferent,11541
720575940610679876,flow,efferent,896
720575940632486969,flow,efferent,10876
720575940647560500,flow,efferent,6283
720575940618574749,flow,efferent,5359
720575940640723315,flow,efferent,5633
720575940617448331,flow,efferent,6950
720575940628378440,flow,efferent,1306
720575940625733351,flow,efferent,11848
720575940615323298,flow,efferent,4398
720575940636165624,flow,efferent,4446
720575940625306603,flow,efferent,3182
720575940624651189,flow,efferent,6334
720575940634253281,flow,efferent,2038
720575940628125715,flow,efferent,3551
720575940633228103,flow,efferent,14048
720575940631342073,flow,efferent,4902
720575940618203707,flow,efferent,12399
720575940626816062,flow,efferent,3657
720575940626672058,flow,efferent,5559
720575940624333802,flow,efferent,1372
720575940633185567,flow,efferent,1140
720575940609417995,flow,efferent,2777
720575940620543025,flow,efferent,4446
720575940630865724,flow,efferent,726
720575940622248453,flow,efferent,6701
720575940626859283,flow,efferent,1734
720575940641833869,flow,efferent,1357
720575940609260494,flow,efferent,1177
720575940632524559,flow,efferent,8647
720575940639159029,flow,efferent,1083
720575940625253649,flow,efferent,492
720575940615378399,flow,efferent,3758
720575940635872101,flow,efferent,11068
720575940610895474,flow,efferent,697
720575940660229505,flow,efferent,1297
720575940620153765,flow,efferent,8121
720575940637618142,flow,efferent,4867
720575940609097429,flow,efferent,7008
720575940629736720,flow,efferent,5287
720575940621169690,flow,efferent,465
720575940624874983,flow,efferent,3200
720575940632178892,flow,efferent,2989
720575940640142141,flow,efferent,1009
720575940609488942,flow,efferent,2956
720575940626939737,flow,efferent,1424
720575940619038493,flow,efferent,10784
720575940640194493,flow,efferent,691
720575940631715896,flow,efferent,1054
720575940627949589,flow,efferent,2644
720575940620503512,flow,efferent,3778
720575940611254681,flow,efferent,888
720575940623582867,flow,efferent,3314
720575940624064295,flow,efferent,1032
720575940635861146,flow,efferent,863
720575940631884883,flow,efferent,882
720575940637530084,flow,efferent,2649
720575940623011845,flow,efferent,834
720575940635360924,flow,efferent,4274
720575940627366675,flow,efferent,4353
720575940616340639,flow,efferent,1380
720575940604934502,flow,efferent,1357
720575940621923837,flow,efferent,1843
720575940631592017,flow,efferent,2052
720575940632161311,flow,efferent,679
720575940617809181,flow,efferent,7665
720575940641278965,flow,efferent,8761
720575940621226484,flow,efferent,4183
720575940629782072,flow,efferent,882
720575940647471395,flow,efferent,1520
720575940619332944,flow,efferent,3103
720575940639314229,flow,efferent,10607
720575940629064186,flow,efferent,4989
720575940607378633,flow,efferent,2577
720575940628627867,flow,efferent,10103
720575940625376062,flow,efferent,1577
720575940625558730,flow,efferent,3459
720575940626834698,flow,efferent,554
720575940614623455,flow,efferent,1124
720575940603765280,flow,efferent,1155
720575940624402173,flow,efferent,67406
720575940627055303,flow,efferent,1813
720575940631082808,flow,efferent,2953
720575940623037720,flow,efferent,6427
720575940616153371,flow,efferent,1003
720575940630697078,flow,efferent,4264
720575940638109668,flow,efferent,2166
720575940610610841,flow,efferent,1975
720575940628372613,flow,efferent,556
720575940629543409,flow,efferent,4467
720575940618666142,flow,efferent,2536
720575940631549202,flow,efferent,3243
720575940627582724,flow,efferent,7123
720575940638013274,flow,efferent,3894
720575940629490476,flow,efferent,10436
720575940619654053,flow,efferent,5263
720575940614137907,flow,efferent,13195
720575940604737708,flow,efferent,5981
720575940620380449,flow,efferent,3380
720575940625747812,flow,efferent,3629
720575940623899082,flow,efferent,816
720575940633095137,flow,efferent,12485
720575940622929193,flow,efferent,605
720575940647478148,flow,efferent,419
720575940623137212,flow,efferent,2385
720575940626295396,flow,efferent,4958
720575940624154604,flow,efferent,1665
720575940627087646,flow,efferent,11551
720575940631469452,flow,efferent,2565
720575940624967612,flow,efferent,824
720575940610173048,flow,efferent,2774
720575940639021757,flow,efferent,718
720575940616649845,flow,efferent,3750
720575940614107298,flow,efferent,1938
720575940628363820,flow,efferent,995
720575940627490459,flow,efferent,4835
720575940604930481,flow,efferent,2497
720575940622565590,flow,efferent,4312
720575940621561697,flow,efferent,1994
720575940621566844,flow,efferent,5200
720575940614909506,flow,efferent,4442
720575940626296339,flow,efferent,492
720575940606856405,flow,efferent,1049
720575940624801771,flow,efferent,4526
720575940638175558,flow,efferent,3019
720575940621401222,flow,efferent,7394
720575940629327659,flow,efferent,5128
720575940610091955,flow,efferent,1625
720575940617140597,flow,efferent,5914
720575940621947653,flow,efferent,6394
720575940610604078,flow,efferent,3550
720575940620300308,flow,efferent,5006
720575940630610042,flow,efferent,42738
720575940614730914,flow,efferent,9532
720575940608145026,flow,efferent,10592
720575940619905916,flow,efferent,770
720575940620804566,flow,efferent,1439
720575940624877360,flow,efferent,5455
720575940614843275,flow,efferent,575
720575940625872688,flow,efferent,938
720575940611462885,flow,efferent,772
720575940626229337,flow,efferent,474
720575940612058543,flow,efferent,1597
720575940632626402,flow,efferent,1209
720575940639159797,flow,efferent,4508
720575940611881139,flow,efferent,1073
720575940622579967,flow,efferent,10951
720575940625187940,flow,efferent,620
720575940621700789,flow,efferent,779
720575940637612974,flow,efferent,2977
720575940618519454,flow,efferent,1033
720575940618165019,flow,efferent,1650
720575940633228172,flow,efferent,1177
720575940620815896,flow,efferent,681
720575940660219265,flow,efferent,3293
720575940614129617,flow,efferent,965
720575940625870640,flow,efferent,3227
720575940642894628,flow,efferent,6214
720575940642549467,flow,efferent,2086
720575940632422219,flow,efferent,4921
720575940646764579,flow,efferent,784
720575940634525303,flow,efferent,646
720575940618167579,flow,efferent,3504
720575940627368723,flow,efferent,5125
720575940649809273,flow,efferent,4203
720575940645047831,flow,efferent,6197
720575940626993694,flow,efferent,1222
720575940632407826,flow,efferent,9668
720575940623503318,flow,efferent,8414
720575940647031860,flow,efferent,6522
720575940615043368,flow,efferent,1088
720575940632043320,flow,efferent,4732
720575940629965708,flow,efferent,415
720575940638664355,flow,efferent,3497
720575940633995181,flow,efferent,1606
720575940641781133,flow,efferent,667
720575940615958203,flow,efferent,864
720575940605282406,flow,efferent,948
720575940614181585,flow,efferent,706
720575940627419676,flow,efferent,2279
720575940624342569,flow,efferent,967
720575940638094911,flow,efferent,405
720575940622797244,flow,efferent,1196
720575940620082512,flow,efferent,2180
720575940635464343,flow,efferent,3836
720575940620468718,flow,efferent,6014
720575940629725545,flow,efferent,796
720575940611772083,flow,efferent,1892
720575940637667443,flow,efferent,762
720575940623473335,flow,efferent,687
720575940615058216,flow,efferent,705
720575940619451989,flow,efferent,4187
720575940618291520,flow,efferent,1291
720575940626179614,flow,efferent,4163
720575940626901136,flow,efferent,7366
720575940627652358,flow,efferent,11706
720575940624554170,flow,efferent,446
720575940621325034,flow,efferent,1933
720575940644758308,flow,efferent,7882
720575940639919824,flow,efferent,1507
720575940619944513,flow,efferent,555
720575940644653348,flow,efferent,9036
720575940622352764,flow,efferent,484
720575940632302151,flow,efferent,731
720575940628132745,flow,efferent,3534
720575940637126007,flow,efferent,7827
720575940624882151,flow,efferent,760
720575940636592302,flow,efferent,2108
720575940629155227,flow,efferent,5072
720575940607632579,flow,efferent,1078
720575940645537902,flow,efferent,5887
720575940635640312,flow,efferent,9720
720575940628796780,flow,efferent,3907
720575940641832333,flow,efferent,4883
720575940611644529,flow,efferent,6129
720575940615692690,flow,efferent,2009
720575940631333195,flow,efferent,4915
720575940643539566,flow,efferent,1081
720575940614185366,flow,efferent,1528
720575940619582168,flow,efferent,7472
720575940604783136,flow,efferent,3519
720575940638088511,flow,efferent,5664
720575940622161366,flow,efferent,11023
720575940624394498,flow,efferent,945
720575940652104694,flow,efferent,2082
720575940613850262,flow,efferent,2984
720575940632574946,flow,efferent,1333
720575940618427156,flow,efferent,852
720575940614403178,flow,efferent,7367
720575940629777018,flow,efferent,7273
720575940610872014,flow,efferent,4501
720575940617917396,flow,efferent,8805
720575940635210603,flow,efferent,5003
720575940628869648,flow,efferent,4030
720575940621313414,flow,efferent,4589
720575940630346860,flow,efferent,13551
720575940605950496,flow,efferent,2088
720575940618382529,flow,efferent,484
720575940646173748,flow,efferent,1246
720575940614736034,flow,efferent,4043
720575940631110095,flow,efferent,4311
720575940610231509,flow,efferent,6218
720575940619845552,flow,efferent,518
720575940626278129,flow,efferent,407
720575940650282742,flow,efferent,591
720575940639088216,flow,efferent,2660
720575940622137633,flow,efferent,999
720575940611108676,flow,efferent,5403
720575940611756723,flow,efferent,2952
720575940603786686,flow,efferent,1004
720575940619024542,flow,efferent,2427
720575940631987364,flow,efferent,579
720575940615794077,flow,efferent,410
720575940632646114,flow,efferent,445
720575940631124076,flow,efferent,1626
720575940620017261,flow,efferent,459
720575940628498161,flow,efferent,5305
720575940622843530,flow,efferent,7254
720575940611981029,flow,efferent,6975
720575940620025620,flow,efferent,925
720575940611610670,flow,efferent,619
720575940644801060,flow,efferent,1464
720575940610309034,flow,efferent,517
720575940614734754,flow,efferent,747
720575940624374334,flow,efferent,423
720575940643817888,flow,efferent,1289
720575940637608560,flow,efferent,1956
720575940626189657,flow,efferent,801
720575940609407939,flow,efferent,9284
720575940623153788,flow,efferent,3598
720575940627560236,flow,efferent,424
720575940627799802,flow,efferent,2150
720575940632080429,flow,efferent,971
720575940634140883,flow,efferent,3329
720575940644751652,flow,efferent,7901
720575940631643532,flow,efferent,2813
720575940622027222,flow,efferent,8365
720575940613748689,flow,efferent,1095
720575940638204132,flow,efferent,12255
720575940622910188,flow,efferent,420
720575940622351996,flow,efferent,2110
720575940630297292,flow,efferent,1921
720575940626732776,flow,efferent,1165
720575940625396252,flow,efferent,621
720575940621002480,flow,efferent,835
720575940614562207,flow,efferent,1086
720575940649992569,flow,efferent,598
720575940615898730,flow,efferent,2375
720575940623776235,flow,efferent,550
720575940622836970,flow,efferent,784
720575940623498876,flow,efferent,978
720575940638159472,flow,efferent,427
720575940634526560,flow,efferent,1529
720575940612019825,flow,efferent,935
720575940613731270,flow,efferent,418
720575940617663093,flow,efferent,4081
720575940611087786,flow,efferent,846
720575940645697828,flow,efferent,1092
720575940620110215,flow,efferent,581
720575940645834275,flow,efferent,590
720575940617950877,flow,efferent,2727
720575940623081400,flow,efferent,1025
720575940610863310,flow,efferent,617
720575940605702944,flow,efferent,5072
720575940611225237,flow,efferent,588
720575940622235930,flow,efferent,777
720575940615453182,flow,efferent,890
720575940617296699,flow,efferent,655
720575940629421159,flow,efferent,4646
720575940644666660,flow,efferent,9013
720575940636333710,flow,efferent,910
720575940627814522,flow,efferent,596
720575940635210859,flow,efferent,4554
720575940607384242,flow,efferent,2223
720575940620642940,flow,efferent,5406
720575940615043112,flow,efferent,2464
720575940620714150,flow,efferent,6497
720575940637678653,flow,efferent,736
720575940634207087,flow,efferent,2427
720575940609366648,flow,efferent,1380
720575940632868051,flow,efferent,2839
720575940625094325,flow,efferent,3703
720575940629139968,flow,efferent,872
720575940612373423,flow,efferent,1015
720575940628582607,flow,efferent,596
720575940636104767,flow,efferent,2091
720575940641305229,flow,efferent,442
720575940607854793,flow,efferent,1006
720575940644279319,flow,efferent,2958
720575940631982952,flow,efferent,9265
720575940643347616,flow,efferent,4583
720575940632296519,flow,efferent,1844
720575940614588778,flow,efferent,544
720575940630956345,flow,efferent,623
720575940634198926,flow,efferent,799
720575940636308075,flow,efferent,6095
720575940648636292,flow,efferent,7983
720575940606607234,flow,efferent,4670
720575940623528842,flow,efferent,828
720575940625539984,flow,efferent,3237
720575940635175263,flow,efferent,995
720575940623193293,flow,efferent,807
720575940640589171,flow,efferent,13121
720575940617249254,flow,efferent,708
720575940634428058,flow,efferent,3397
720575940627732361,flow,efferent,4586
720575940614186449,flow,efferent,4399
720575940603591014,flow,efferent,1899
720575940618519710,flow,efferent,1959
720575940638019184,flow,efferent,1073
720575940630839371,flow,efferent,5921
720575940629012227,flow,efferent,2218
720575940616401467,flow,efferent,658
720575940609844117,flow,efferent,464
720575940634825879,flow,efferent,1568
720575940642312136,flow,efferent,2950
720575940625420986,flow,efferent,13674
720575940636651376,flow,efferent,2057
720575940617750070,flow,efferent,3052
720575940621021278,flow,efferent,864
720575940651341558,flow,efferent,2863
720575940610236514,flow,efferent,2844
720575940616826380,flow,efferent,9367
720575940604954289,flow,efferent,15885
720575940611008718,flow,efferent,1596
720575940623992300,flow,efferent,415
720575940632900665,flow,efferent,8254
720575940644473760,flow,efferent,6697
720575940622728728,flow,efferent,929
720575940616026939,flow,efferent,2957
720575940640331472,flow,efferent,3008
720575940620582260,flow,efferent,3289
720575940630106309,flow,efferent,7153
720575940621336852,flow,efferent,1129
720575940614759149,flow,efferent,3144
720575940617792069,flow,efferent,2371
720575940612028017,flow,efferent,409
720575940637101413,flow,efferent,886
720575940617030585,flow,efferent,1558
720575940623934096,flow,efferent,578
720575940632634532,flow,efferent,2325
720575940627691458,flow,efferent,634
720575940621783628,flow,efferent,881
720575940636606554,flow,efferent,646
720575940626877639,flow,efferent,1935
720575940605041330,flow,efferent,1124
720575940604729312,flow,efferent,1473
720575940631829059,flow,efferent,682
720575940640640061,flow,efferent,1869
720575940632934751,flow,efferent,861
720575940615364564,flow,efferent,1134
720575940627542316,flow,efferent,1095
720575940621586473,flow,efferent,2436
720575940627997050,flow,efferent,1982
720575940634915691,flow,efferent,1079
720575940623110123,flow,efferent,4906
720575940609719250,flow,efferent,529
720575940619945931,flow,efferent,5115
720575940632903737,flow,efferent,4268
720575940625345584,flow,efferent,791
720575940639789731,flow,efferent,1329
720575940627620593,flow,efferent,2054
720575940608409355,flow,efferent,2035
720575940613170498,flow,efferent,2372
720575940612366322,flow,efferent,1019
720575940619191966,flow,efferent,13546
720575940619530187,flow,efferent,5823
720575940621392086,flow,efferent,4838
720575940624861072,flow,efferent,1043
720575940633293025,flow,efferent,5679
720575940632303441,flow,efferent,1342
720575940612682467,flow,efferent,2590
720575940617390641,flow,efferent,505
720575940614348438,flow,efferent,4121
720575940616570966,flow,efferent,766
720575940636898270,flow,efferent,1458
720575940654094241,flow,efferent,4240
720575940629304702,flow,efferent,4085
720575940631545960,flow,efferent,3153
720575940624082931,flow,efferent,1202
720575940626888250,flow,efferent,764
720575940624106388,flow,efferent,2951
720575940624982823,flow,efferent,4714
720575940630808591,flow,efferent,4961
720575940623014695,flow,efferent,4057
720575940622386824,flow,efferent,2643
720575940611654570,flow,efferent,2367
720575940633165452,flow,efferent,673
720575940613590579,flow,efferent,3253
720575940612557994,flow,efferent,3185
720575940613935535,flow,efferent,1243
720575940615559892,flow,efferent,2052
720575940627946261,flow,efferent,3975
720575940637662697,flow,efferent,886
720575940617403622,flow,efferent,966
720575940625641402,flow,efferent,3440
720575940621399174,flow,efferent,5554
720575940630580854,flow,efferent,870
720575940632632607,flow,efferent,5781
720575940615292895,flow,efferent,8605
720575940622237466,flow,efferent,1737
720575940627496829,flow,efferent,2543
720575940628577897,flow,efferent,1311
720575940625090314,flow,efferent,960
720575940625878160,flow,efferent,12355
720575940631283267,flow,efferent,2213
720575940625718053,flow,efferent,5325
720575940641518733,flow,efferent,1370
720575940630695798,flow,efferent,1362
720575940627731599,flow,efferent,4402
720575940628884496,flow,efferent,2859
720575940615715003,flow,efferent,3082
720575940628436282,flow,efferent,3761
720575940623467527,flow,efferent,1030
720575940627722234,flow,efferent,1399
720575940606342089,flow,efferent,1393
720575940630236988,flow,efferent,4982
720575940613347299,flow,efferent,7672
720575940624404872,flow,efferent,5334
720575940617477022,flow,efferent,814
720575940626399588,flow,efferent,905
720575940619751872,flow,efferent,979
720575940619486891,flow,efferent,1818
720575940624943084,flow,efferent,1133
720575940630291767,flow,efferent,6919
720575940617296029,flow,efferent,3022
720575940638637501,flow,efferent,2046
720575940614254534,flow,efferent,640
720575940630689644,flow,efferent,6076
720575940623786376,flow,efferent,2011
720575940632877869,flow,efferent,4009
720575940618398533,flow,efferent,15083
720575940613717138,flow,efferent,4053
720575940631483695,flow,efferent,13391
720575940623125628,flow,efferent,7834
720575940639242303,flow,efferent,50831
720575940608402524,flow,efferent,4955
720575940612203482,flow,efferent,1942
720575940635838143,flow,efferent,4666
720575940617031385,flow,efferent,5938
720575940618314897,flow,efferent,9929
720575940629792060,flow,efferent,6305
720575940627645514,flow,efferent,3013
720575940616400470,flow,efferent,2373
720575940618514043,flow,efferent,3102
720575940610199781,flow,efferent,2413
720575940615092019,flow,efferent,9077
720575940617245652,flow,efferent,5258
720575940632962786,flow,efferent,3171
720575940613088426,flow,efferent,1304
720575940636610671,flow,efferent,4932
720575940618827910,flow,efferent,1712
720575940626068569,flow,efferent,1563
720575940621817326,flow,efferent,1313
720575940615251251,flow,efferent,8312
720575940624448956,flow,efferent,1101
720575940630221509,flow,efferent,2473
720575940620622708,flow,efferent,1555
720575940616604817,flow,efferent,13647
720575940615666655,flow,efferent,5568
