root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,ratio_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA,ACh,Glut,Oct,Ser,DA,Unknown
720575940628387663,cell_type,DNg69,626,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,True,True,True,False
720575940628387663,cell_type,DNg69,626,400,0.25,0.16,0.04,0.01,True,True,True,True,True,True,False
720575940630808827,cell_type,DNg68,5206,400,0.25,0.16,0.14285714285714285,0.01,True,True,False,True,True,True,False
720575940630808827,cell_type,DNg68,5206,400,0.25,0.16,0.04,0.01,True,True,False,True,True,True,False
720575940629543409,cell_type,DNg68,4467,400,0.25,0.16,0.14285714285714285,0.01,False,True,False,True,True,True,False
720575940629543409,cell_type,DNg68,4467,400,0.25,0.16,0.04,0.01,False,True,False,True,True,True,False
720575940624319124,cell_type,DNg62,3904,400,0.25,0.16,0.14285714285714285,0.01,False,True,True,False,True,True,False
720575940624319124,cell_type,DNg62,3904,400,0.25,0.16,0.04,0.01,False,True,True,False,True,True,False
720575940616185531,cell_type,DNg62,3891,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,False,True,True,False
720575940616185531,cell_type,DNg62,3891,400,0.25,0.16,0.04,0.01,True,True,True,False,True,True,False
720575940604470956,cell_type,DNg63,3851,400,0.25,0.16,0.14285714285714285,0.01,True,True,False,False,True,True,False
720575940604470956,cell_type,DNg63,3851,400,0.25,0.16,0.04,0.01,True,True,False,False,True,True,False
720575940612692889,cell_type,DNg63,2945,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,False,True,True,False
720575940612692889,cell_type,DNg63,2945,400,0.25,0.16,0.04,0.01,True,True,False,False,True,True,False
720575940628659305,cell_type,DNg65,2790,400,0.25,0.16,0.14285714285714285,0.01,False,True,False,True,True,True,False
720575940628659305,cell_type,DNg65,2790,400,0.25,0.16,0.04,0.01,False,True,False,True,True,True,False
720575940611756723,cell_type,DNg65,2952,400,0.25,0.16,0.14285714285714285,0.01,True,True,False,False,True,True,False
720575940611756723,cell_type,DNg65,2952,400,0.25,0.16,0.04,0.01,True,True,False,False,True,True,False
720575940647560500,cell_type,DNg61,6283,400,0.25,0.16,0.14285714285714285,0.01,False,True,False,False,False,False,False
720575940647560500,cell_type,DNg61,6283,400,0.25,0.16,0.04,0.01,False,True,False,False,False,False,False
720575940617031385,cell_type,DNg61,5938,400,0.25,0.16,0.14285714285714285,0.01,False,True,False,False,False,False,False
720575940617031385,cell_type,DNg61,5938,400,0.25,0.16,0.04,0.01,False,True,False,False,False,False,False
720575940621947653,cell_type,DNg64,6394,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,False,False,True,False
720575940621947653,cell_type,DNg64,6394,400,0.25,0.16,0.04,0.01,True,True,True,False,False,False,False
720575940632632607,cell_type,DNg64,5781,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,False,True,True,False
720575940632632607,cell_type,DNg64,5781,400,0.25,0.16,0.04,0.01,True,True,True,False,False,True,False
720575940630956345,cell_type,DNg66,623,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,True,True,False,False
720575940630956345,cell_type,DNg66,623,400,0.25,0.16,0.04,0.01,True,True,True,True,True,False,False
720575940632877869,cell_type,DNg67,4009,400,0.25,0.16,0.14285714285714285,0.01,False,True,False,False,True,False,False
720575940632877869,cell_type,DNg67,4009,400,0.25,0.16,0.04,0.01,False,True,False,False,True,False,False
720575940612648106,cell_type,DNg67,4493,400,0.25,0.16,0.14285714285714285,0.01,True,True,False,False,False,True,False
720575940612648106,cell_type,DNg67,4493,400,0.25,0.16,0.04,0.01,True,True,False,False,False,False,False
720575940635166571,cell_type,DNg60,6110,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,False,True,True,False
720575940635166571,cell_type,DNg60,6110,400,0.25,0.16,0.04,0.01,True,True,True,False,False,False,False
720575940631168057,cell_type,DNg60,6523,400,0.25,0.16,0.14285714285714285,0.01,True,True,True,False,True,True,False
720575940631168057,cell_type,DNg60,6523,400,0.25,0.16,0.04,0.01,True,True,True,False,False,False,False
