root_id,classification_system,cell_type,num_synapses
720575940631406329,flow,afferent,434
720575940631416428,flow,afferent,459
720575940622485744,flow,afferent,432
720575940622596084,flow,afferent,431
720575940626918074,flow,afferent,424
720575940628324154,flow,afferent,407
720575940636390263,flow,afferent,505
720575940636715998,flow,afferent,469
720575940640624035,flow,afferent,418
720575940641054592,flow,afferent,406
720575940641097344,flow,afferent,417
720575940634431970,flow,afferent,413
720575940634525153,flow,afferent,419
720575940622747486,flow,afferent,436
720575940622970394,flow,afferent,458
720575940622972705,flow,afferent,503
720575940630118247,flow,afferent,423
720575940630275522,flow,afferent,463
720575940642316507,flow,afferent,401
720575940642328539,flow,afferent,446
720575940637259895,flow,afferent,431
720575940630585644,flow,afferent,464
720575940630682684,flow,afferent,410
720575940630703607,flow,afferent,428
720575940643199885,flow,afferent,467
720575940624244420,flow,afferent,488
720575940624260390,flow,afferent,485
720575940624260646,flow,afferent,523
720575940625093813,flow,afferent,458
720575940628441105,flow,afferent,437
720575940628467985,flow,afferent,500
720575940628597781,flow,afferent,407
720575940628712964,flow,afferent,478
720575940637440613,flow,afferent,404
720575940637806766,flow,afferent,437
720575940637921392,flow,afferent,472
720575940638106736,flow,afferent,442
720575940625397140,flow,afferent,402
720575940625627379,flow,afferent,411
720575940645309719,flow,afferent,435
720575940628784040,flow,afferent,422
720575940632082703,flow,afferent,450
720575940632102159,flow,afferent,410
720575940632113682,flow,afferent,423
720575940632266794,flow,afferent,453
720575940638404580,flow,afferent,566
720575940638525662,flow,afferent,401
720575940638649822,flow,afferent,482
720575940625745907,flow,afferent,499
720575940647181091,flow,afferent,402
720575940648335748,flow,afferent,579
720575940624699901,flow,afferent,442
720575940623124905,flow,afferent,555
720575940629213127,flow,afferent,546
720575940629409128,flow,afferent,403
720575940629621865,flow,afferent,459
720575940639775165,flow,afferent,410
720575940632631097,flow,afferent,507
720575940632649795,flow,afferent,407
720575940632657512,flow,afferent,412
720575940632714823,flow,afferent,481
720575940625905383,flow,afferent,475
720575940625906190,flow,afferent,477
720575940625957363,flow,afferent,470
720575940624955133,flow,afferent,517
720575940624978357,flow,afferent,406
720575940623485917,flow,afferent,441
720575940623572445,flow,afferent,415
720575940640087997,flow,afferent,434
720575940623896600,flow,afferent,528
720575940613684370,flow,afferent,1168
720575940625814274,flow,afferent,838
720575940631998511,flow,afferent,496
720575940631964371,flow,afferent,1001
720575940630101497,flow,afferent,598
720575940627528964,flow,afferent,419
720575940610124868,flow,afferent,614
720575940620421255,flow,afferent,457
720575940632239661,flow,afferent,514
720575940615825211,flow,afferent,480
720575940626585481,flow,afferent,467
720575940627378950,flow,afferent,10461
720575940624180519,flow,afferent,2245
720575940627404090,flow,afferent,3274
720575940619841886,flow,afferent,1097
720575940620677302,flow,afferent,989
720575940637955968,flow,afferent,595
720575940629965932,flow,afferent,2663
720575940628548711,flow,afferent,5146
720575940627824712,flow,afferent,5270
720575940644666916,flow,afferent,2565
720575940623118029,flow,afferent,6457
720575940627348712,flow,afferent,750
720575940630763724,flow,afferent,719
720575940626339130,flow,afferent,6465
720575940642422157,flow,afferent,20573
720575940611932842,flow,afferent,8249
720575940646554659,flow,afferent,1769
720575940645413940,flow,afferent,561
720575940620670657,flow,afferent,8106
720575940611853265,flow,afferent,962
720575940629528380,flow,afferent,1014
720575940611877841,flow,afferent,7575
720575940605223601,flow,afferent,505
720575940628428443,flow,afferent,6401
720575940613439903,flow,afferent,704
720575940613882822,flow,afferent,402
720575940614438685,flow,afferent,5192
720575940628598142,flow,afferent,4746
720575940616862550,flow,afferent,519
720575940634626144,flow,afferent,3578
720575940618401605,flow,afferent,407
720575940628651369,flow,afferent,463
720575940632754003,flow,afferent,4903
720575940620718605,flow,afferent,2549
720575940620742605,flow,afferent,860
720575940627488252,flow,afferent,584
720575940621114974,flow,afferent,9520
720575940622517784,flow,afferent,750
720575940627538690,flow,afferent,2214
720575940612331618,flow,afferent,1927
720575940623567945,flow,afferent,841
720575940638607805,flow,afferent,614
720575940614880671,flow,afferent,679
720575940622363332,flow,afferent,597
720575940610724306,flow,afferent,640
720575940630257772,flow,afferent,459
720575940615747259,flow,afferent,506
720575940628132943,flow,afferent,670
720575940621585507,flow,afferent,680
720575940619277733,flow,afferent,490
720575940614174943,flow,afferent,617
720575940617056064,flow,afferent,826
720575940616417169,flow,afferent,609
720575940617234077,flow,afferent,553
720575940634023860,flow,afferent,612
720575940619804582,flow,afferent,567
720575940615903547,flow,afferent,553
720575940629296254,flow,afferent,443
720575940635978638,flow,afferent,628
720575940628981036,flow,afferent,581
720575940624369968,flow,afferent,458
720575940612105586,flow,afferent,537
720575940621315293,flow,afferent,474
720575940629707068,flow,afferent,639
720575940614427055,flow,afferent,433
720575940626111761,flow,afferent,1125
720575940629248044,flow,afferent,854
720575940639024462,flow,afferent,561
720575940617351990,flow,afferent,587
720575940626282633,flow,afferent,816
720575940631925132,flow,afferent,621
720575940638683453,flow,afferent,845
720575940624491402,flow,afferent,753
720575940622039501,flow,afferent,704
720575940623353488,flow,afferent,851
720575940614926790,flow,afferent,842
720575940617141789,flow,afferent,719
720575940616311513,flow,afferent,862
720575940617511169,flow,afferent,402
720575940633471839,flow,afferent,829
720575940628277147,flow,afferent,1372
720575940631240296,flow,afferent,883
720575940645824035,flow,afferent,839
720575940614212514,flow,afferent,745
720575940623942119,flow,afferent,810
720575940614102930,flow,afferent,850
720575940614898037,flow,afferent,1292
720575940611762329,flow,afferent,1532
720575940631960290,flow,afferent,1412
720575940620224677,flow,afferent,743
720575940634776218,flow,afferent,678
720575940620675711,flow,afferent,1060
720575940624508341,flow,afferent,443
720575940620023024,flow,afferent,1376
720575940615723350,flow,afferent,735
720575940631510865,flow,afferent,1350
