root_id,classification_system,cell_type,num_synapses
720575940604714528,cell_class,gustatory,607
720575940609533230,cell_class,gustatory,814
720575940638183652,cell_class,gustatory,2658
720575940619197093,cell_class,gustatory,2022
720575940611875570,cell_class,gustatory,1408
720575940623173470,cell_class,gustatory,726
720575940634796536,cell_class,gustatory,1210
720575940629211607,cell_class,gustatory,1604
720575940612579053,cell_class,gustatory,1135
720575940617181725,cell_class,gustatory,608
720575940620296641,cell_class,gustatory,522
720575940645611652,cell_class,gustatory,528
720575940624310345,cell_class,gustatory,681
720575940625696601,cell_class,gustatory,1382
720575940642088333,cell_class,gustatory,974
720575940624311881,cell_class,gustatory,613
720575940617433830,cell_class,gustatory,757
720575940613786774,cell_class,gustatory,590
720575940634683743,cell_class,gustatory,1240
720575940630741701,cell_class,gustatory,985
720575940607347634,cell_class,gustatory,638
720575940628891774,cell_class,gustatory,571
720575940617239197,cell_class,gustatory,832
720575940634859188,cell_class,gustatory,482
720575940637742911,cell_class,gustatory,1028
720575940632341452,cell_class,gustatory,1799
720575940619659861,cell_class,gustatory,552
720575940612556402,cell_class,gustatory,1456
720575940630229007,cell_class,gustatory,1737
720575940627438906,cell_class,gustatory,942
720575940621864060,cell_class,gustatory,528
720575940612445938,cell_class,gustatory,488
720575940646736772,cell_class,gustatory,421
720575940627397263,cell_class,gustatory,1637
720575940631106664,cell_class,gustatory,1644
720575940618706811,cell_class,gustatory,445
720575940628616271,cell_class,gustatory,509
720575940610773090,cell_class,gustatory,1685
720575940606002609,cell_class,gustatory,765
720575940630882039,cell_class,gustatory,650
720575940627810347,cell_class,gustatory,1452
720575940617801499,cell_class,gustatory,541
720575940621778381,cell_class,gustatory,2129
720575940621689880,cell_class,gustatory,3308
720575940616562150,cell_class,gustatory,1755
720575940631284511,cell_class,gustatory,934
720575940614830239,cell_class,gustatory,8156
720575940634278295,cell_class,gustatory,1893
720575940622136022,cell_class,gustatory,486
720575940647084164,cell_class,gustatory,692
720575940643065032,cell_class,gustatory,1098
720575940637165028,cell_class,gustatory,818
720575940638608803,cell_class,gustatory,1800
720575940625615705,cell_class,gustatory,1504
720575940622825736,cell_class,gustatory,933
720575940619028208,cell_class,gustatory,860
720575940621506943,cell_class,gustatory,571
720575940626287336,cell_class,gustatory,804
720575940609314243,cell_class,gustatory,870
720575940622199593,cell_class,gustatory,3274
720575940627265265,cell_class,gustatory,1897
720575940618706043,cell_class,gustatory,633
720575940630553415,cell_class,gustatory,1135
720575940632146340,cell_class,gustatory,1291
