root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Oct_clusters,Ser_clusters,DA_clusters,Unknown_clusters
720575940628998659,flow,efferent,828,400,0.25,0.14285714285714285,0.01,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,True,True,True,True,True,False
720575940628998659,flow,efferent,828,400,0.25,0.14285714285714285,0.05,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,True,True,True,True,False,False
720575940628998659,flow,efferent,828,400,0.25,0.14285714285714285,0.1,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,False,True,False,False
720575940628998659,flow,efferent,828,400,0.25,0.04,0.01,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,True,True,True,True,True,False
720575940628998659,flow,efferent,828,400,0.25,0.04,0.05,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,True,False,False,False
720575940628998659,flow,efferent,828,400,0.25,0.04,0.1,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,False,False,False,False
720575940628998659,flow,efferent,828,400,0.25,0.02,0.01,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,True,True,True,True,True,False
720575940628998659,flow,efferent,828,400,0.25,0.02,0.05,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,False,False,False,False
720575940628998659,flow,efferent,828,400,0.25,0.02,0.1,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,False,False,False,False
720575940628998659,flow,efferent,828,400,0.25,0.01,0.01,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,True,True,True,True,True,False
720575940628998659,flow,efferent,828,400,0.25,0.01,0.05,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,False,False,False,False
720575940628998659,flow,efferent,828,400,0.25,0.01,0.1,0.17149758454106281,0.25483091787439616,0.16545893719806765,0.11231884057971014,0.24033816425120774,0.051932367149758456,0.0036231884057971015,True,False,False,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.14285714285714285,0.01,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,True,True,True,False,True,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.14285714285714285,0.05,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,True,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.14285714285714285,0.1,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.04,0.01,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,True,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.04,0.05,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.04,0.1,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.02,0.01,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,True,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.02,0.05,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.02,0.1,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,False,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.01,0.01,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,True,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.01,0.05,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,False,False,False,False,False
720575940623637226,flow,efferent,7125,400,0.25,0.01,0.1,0.0376140350877193,0.13628070175438597,0.76,0.004210526315789474,0.04168421052631579,0.01936842105263158,0.0008421052631578948,False,False,False,False,False,False,False
720575940617952034,flow,efferent,9203,400,0.25,0.14285714285714285,0.01,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,True,True,False,True,True,True,
720575940617952034,flow,efferent,9203,400,0.25,0.14285714285714285,0.05,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.14285714285714285,0.1,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.04,0.01,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,True,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.04,0.05,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.04,0.1,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.02,0.01,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,True,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.02,0.05,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.02,0.1,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,False,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.01,0.01,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,True,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.01,0.05,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,True,False,False,False,False,
720575940617952034,flow,efferent,9203,400,0.25,0.01,0.1,0.03520591111594045,0.8636314245354776,0.018906878191893947,0.023253286971639683,0.0368358144083451,0.022058024557209604,0.00010866021949364337,False,False,False,False,False,False,
720575940643487342,flow,efferent,1568,400,0.25,0.14285714285714285,0.01,0.16645408163265307,0.5471938775510204,0.09630102040816327,0.01020408163265306,0.09183673469387756,0.08418367346938775,0.003826530612244898,True,True,True,False,True,True,False
720575940643487342,flow,efferent,1568,400,0.25,0.14285714285714285,0.05,0.16645408163265307,0.5471938775510204,0.09630102040816327,0.01020408163265306,0.09183673469387756,0.08418367346938775,0.003826530612244898,True,True,False,False,False,False,False
720575940643487342,flow,efferent,1568,400,0.25,0.14285714285714285,0.1,0.16645408163265307,0.5471938775510204,0.09630102040816327,0.01020408163265306,0.09183673469387756,0.08418367346938775,0.003826530612244898,True,True,False,False,False,False,False
