root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Oct_clusters,Ser_clusters,DA_clusters,Unknown_clusters
720575940620878785,cell_type,DNp65,4620,400,0.25,0.14285714285714285,0.01,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,True,False,True,True,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.14285714285714285,0.05,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,True,False,True,True,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.14285714285714285,0.1,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.04,0.01,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,True,False,True,True,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.04,0.05,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.04,0.1,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,False,False,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.02,0.01,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,True,False,False,True,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.02,0.05,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,False,False,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.02,0.1,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,False,False,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.01,0.01,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,True,True,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.01,0.05,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,False,False,False,False,False,False,False
720575940620878785,cell_type,DNp65,4620,400,0.25,0.01,0.1,0.44242424242424244,0.26385281385281384,0.08896103896103896,0.02142857142857143,0.08766233766233766,0.09480519480519481,0.0008658008658008658,False,False,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.14285714285714285,0.01,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,True,False,True,True,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.14285714285714285,0.05,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,True,False,True,True,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.14285714285714285,0.1,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.04,0.01,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,True,False,True,True,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.04,0.05,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.04,0.1,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,False,False,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.02,0.01,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,True,False,True,True,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.02,0.05,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,False,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.02,0.1,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,False,False,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.01,0.01,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,True,True,False,False,False,True,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.01,0.05,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,False,False,False,False,False,False,False
720575940623925173,cell_type,DNp65,4438,400,0.25,0.01,0.1,0.43397926994141506,0.25957638575935105,0.10838215412347904,0.012392969806219017,0.07458314556106355,0.11063542136097342,0.0004506534474988734,False,False,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.14285714285714285,0.01,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,True,True,True,True,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.14285714285714285,0.05,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,True,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.14285714285714285,0.1,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.04,0.01,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,True,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.04,0.05,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.04,0.1,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.02,0.01,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,True,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.02,0.05,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,False,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.02,0.1,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,False,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.01,0.01,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,True,True,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.01,0.05,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,False,False,False,False,False,False
720575940626859283,cell_type,DNp60,1734,400,0.25,0.01,0.1,0.14763552479815456,0.6395617070357554,0.06920415224913495,0.01787773933102653,0.07093425605536333,0.05363321799307959,0.0011534025374855825,True,False,False,False,False,False,False
720575940615692690,cell_type,DNp60,2009,400,0.25,0.14285714285714285,0.01,0.1672473867595819,0.6241911398705824,0.06421105027376804,0.022399203583872575,0.049776007964161276,0.06769537083125933,0.004479840716774514,True,True,True,True,True,True,False
720575940615692690,cell_type,DNp60,2009,400,0.25,0.14285714285714285,0.05,0.1672473867595819,0.6241911398705824,0.06421105027376804,0.022399203583872575,0.049776007964161276,0.06769537083125933,0.004479840716774514,True,True,False,False,False,False,False
720575940615692690,cell_type,DNp60,2009,400,0.25,0.14285714285714285,0.1,0.1672473867595819,0.6241911398705824,0.06421105027376804,0.022399203583872575,0.049776007964161276,0.06769537083125933,0.004479840716774514,True,True,False,False,False,False,False
720575940615692690,cell_type,DNp60,2009,400,0.25,0.04,0.01,0.1672473867595819,0.6241911398705824,0.06421105027376804,0.022399203583872575,0.049776007964161276,0.06769537083125933,0.004479840716774514,True,True,True,False,False,True,False
720575940615692690,cell_type,DNp60,2009,400,0.25,0.04,0.05,0.1672473867595819,0.6241911398705824,0.06421105027376804,0.022399203583872575,0.049776007964161276,0.06769537083125933,0.004479840716774514,True,True,False,False,False,False,False
