root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Oct_clusters,Ser_clusters,DA_clusters,Unknown_clusters
720575940640325429,cell_type,DNa06,14371,400,0.25,0.14285714285714285,0.01,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,True,True,True,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.14285714285714285,0.05,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,True,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.14285714285714285,0.1,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.04,0.01,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,True,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.04,0.05,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.04,0.1,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.02,0.01,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,True,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.02,0.05,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.02,0.1,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.01,0.01,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,True,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.01,0.05,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940640325429,cell_type,DNa06,14371,400,0.25,0.01,0.1,0.020736204857003688,0.8643796534687913,0.0814835432468165,0.0015308607612553057,0.015030269292324821,0.01635237631340895,0.0004870920603994155,False,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.14285714285714285,0.01,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,True,True,False,False,True,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.14285714285714285,0.05,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,False,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.14285714285714285,0.1,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,False,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.04,0.01,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,True,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.04,0.05,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,False,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.04,0.1,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,False,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.02,0.01,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,True,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.02,0.05,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,False,True,False,False,False,False,False
720575940624986919,cell_type,DNa06,9659,400,0.25,0.02,0.1,0.04493218759705974,0.8717258515374262,0.02795320426545191,0.004969458536080339,0.03530386168340408,0.014908375608241018,0.00020706077233668082,False,True,False,False,False,False,False
