root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Ser_clusters,DA_clusters,Glut_clusters,Oct_clusters
720575940629075191,flow,afferent,436,400,0.25,0.14285714285714285,0.01,0.022935779816513763,0.8348623853211009,0.0,0.0,0.12844036697247707,0.013761467889908258,0.0,True,True,True,False,,
720575940629075191,flow,afferent,436,400,0.25,0.04,0.01,0.022935779816513763,0.8348623853211009,0.0,0.0,0.12844036697247707,0.013761467889908258,0.0,False,True,True,False,,
720575940626354954,flow,afferent,468,400,0.25,0.14285714285714285,0.01,0.023504273504273504,0.7649572649572649,0.008547008547008548,0.0,0.15384615384615385,0.049145299145299144,0.0,False,True,True,True,True,
720575940626354954,flow,afferent,468,400,0.25,0.04,0.01,0.023504273504273504,0.7649572649572649,0.008547008547008548,0.0,0.15384615384615385,0.049145299145299144,0.0,False,True,True,True,True,
720575940626048637,flow,afferent,455,400,0.25,0.14285714285714285,0.01,0.03076923076923077,0.8219780219780219,0.0,0.0,0.11648351648351649,0.03076923076923077,0.0,True,True,True,True,,
720575940626048637,flow,afferent,455,400,0.25,0.04,0.01,0.03076923076923077,0.8219780219780219,0.0,0.0,0.11648351648351649,0.03076923076923077,0.0,False,True,True,False,,
720575940632920545,flow,afferent,561,400,0.25,0.14285714285714285,0.01,0.0374331550802139,0.786096256684492,0.0,0.0,0.0659536541889483,0.11051693404634581,0.0,True,True,True,True,,
720575940632920545,flow,afferent,561,400,0.25,0.04,0.01,0.0374331550802139,0.786096256684492,0.0,0.0,0.0659536541889483,0.11051693404634581,0.0,True,True,True,True,,
720575940621429068,flow,afferent,516,400,0.25,0.14285714285714285,0.01,0.05232558139534884,0.7887596899224806,0.001937984496124031,0.0,0.11627906976744186,0.040697674418604654,0.0,True,True,True,True,,
720575940621429068,flow,afferent,516,400,0.25,0.04,0.01,0.05232558139534884,0.7887596899224806,0.001937984496124031,0.0,0.11627906976744186,0.040697674418604654,0.0,True,True,True,True,,
720575940605929394,flow,afferent,480,400,0.25,0.14285714285714285,0.01,0.03333333333333333,0.8166666666666667,0.0020833333333333333,0.0,0.11458333333333333,0.03333333333333333,0.0,True,True,True,True,,
720575940605929394,flow,afferent,480,400,0.25,0.04,0.01,0.03333333333333333,0.8166666666666667,0.0020833333333333333,0.0,0.11458333333333333,0.03333333333333333,0.0,True,True,True,True,,
720575940636809950,flow,afferent,457,400,0.25,0.14285714285714285,0.01,0.03282275711159737,0.787746170678337,0.002188183807439825,0.0,0.0962800875273523,0.08096280087527352,0.0,True,True,True,True,,
720575940636809950,flow,afferent,457,400,0.25,0.04,0.01,0.03282275711159737,0.787746170678337,0.002188183807439825,0.0,0.0962800875273523,0.08096280087527352,0.0,False,True,True,True,,
720575940611430117,flow,afferent,413,400,0.25,0.14285714285714285,0.01,0.04600484261501211,0.8087167070217918,0.0,0.0,0.11138014527845036,0.03389830508474576,0.0,True,True,True,True,,
720575940611430117,flow,afferent,413,400,0.25,0.04,0.01,0.04600484261501211,0.8087167070217918,0.0,0.0,0.11138014527845036,0.03389830508474576,0.0,True,True,True,False,,
720575940629151031,flow,afferent,637,400,0.25,0.14285714285714285,0.01,0.029827315541601257,0.8445839874411303,0.0015698587127158557,0.0,0.07849293563579278,0.04552590266875981,0.0,True,True,True,True,,
720575940629151031,flow,afferent,637,400,0.25,0.04,0.01,0.029827315541601257,0.8445839874411303,0.0015698587127158557,0.0,0.07849293563579278,0.04552590266875981,0.0,True,True,True,True,,
720575940615146562,flow,afferent,1590,400,0.25,0.14285714285714285,0.01,0.06855345911949685,0.8044025157232705,0.011949685534591196,0.0006289308176100629,0.06477987421383648,0.04968553459119497,0.0,True,True,True,True,False,
720575940615146562,flow,afferent,1590,400,0.25,0.04,0.01,0.06855345911949685,0.8044025157232705,0.011949685534591196,0.0006289308176100629,0.06477987421383648,0.04968553459119497,0.0,True,True,True,True,False,
720575940620912086,flow,afferent,820,400,0.25,0.14285714285714285,0.01,0.07317073170731707,0.6146341463414634,0.0012195121951219512,0.0024390243902439024,0.20365853658536584,0.1048780487804878,0.0,True,True,True,True,,False
720575940620912086,flow,afferent,820,400,0.25,0.04,0.01,0.07317073170731707,0.6146341463414634,0.0012195121951219512,0.0024390243902439024,0.20365853658536584,0.1048780487804878,0.0,True,True,True,True,,False
720575940620015201,flow,afferent,824,400,0.25,0.14285714285714285,0.01,0.05825242718446602,0.49271844660194175,0.0012135922330097086,0.01820388349514563,0.32524271844660196,0.10436893203883495,0.0,True,True,True,True,,False
720575940620015201,flow,afferent,824,400,0.25,0.04,0.01,0.05825242718446602,0.49271844660194175,0.0012135922330097086,0.01820388349514563,0.32524271844660196,0.10436893203883495,0.0,True,True,True,True,,False
720575940643002528,flow,afferent,753,400,0.25,0.14285714285714285,0.01,0.041168658698539175,0.4581673306772908,0.0026560424966799467,0.035856573705179286,0.3705179282868526,0.09163346613545817,0.0,True,True,True,True,False,True
720575940643002528,flow,afferent,753,400,0.25,0.04,0.01,0.041168658698539175,0.4581673306772908,0.0026560424966799467,0.035856573705179286,0.3705179282868526,0.09163346613545817,0.0,True,True,True,True,False,True
720575940630846019,flow,afferent,599,400,0.25,0.14285714285714285,0.01,0.02671118530884808,0.6444073455759599,0.005008347245409015,0.0,0.22537562604340566,0.09682804674457429,0.001669449081803005,True,True,True,True,False,
720575940630846019,flow,afferent,599,400,0.25,0.04,0.01,0.02671118530884808,0.6444073455759599,0.005008347245409015,0.0,0.22537562604340566,0.09682804674457429,0.001669449081803005,True,True,True,True,False,
720575940629000318,flow,afferent,660,400,0.25,0.14285714285714285,0.01,0.04393939393939394,0.6060606060606061,0.0030303030303030303,0.004545454545454545,0.19242424242424241,0.15,0.0,True,True,True,True,False,False
720575940629000318,flow,afferent,660,400,0.25,0.04,0.01,0.04393939393939394,0.6060606060606061,0.0030303030303030303,0.004545454545454545,0.19242424242424241,0.15,0.0,True,True,True,True,False,False
720575940616151638,flow,afferent,571,400,0.25,0.14285714285714285,0.01,0.03852889667250438,0.5726795096322241,0.01576182136602452,0.0017513134851138354,0.28546409807355516,0.08581436077057793,0.0,True,True,True,True,True,
720575940616151638,flow,afferent,571,400,0.25,0.04,0.01,0.03852889667250438,0.5726795096322241,0.01576182136602452,0.0017513134851138354,0.28546409807355516,0.08581436077057793,0.0,True,True,True,True,True,
720575940621182889,flow,afferent,853,400,0.25,0.14285714285714285,0.01,0.022274325908558032,0.7643610785463072,0.0035169988276670576,0.0011723329425556857,0.13481828839390386,0.0738569753810082,0.0,False,True,True,True,False,
720575940621182889,flow,afferent,853,400,0.25,0.04,0.01,0.022274325908558032,0.7643610785463072,0.0035169988276670576,0.0011723329425556857,0.13481828839390386,0.0738569753810082,0.0,False,True,True,True,False,
720575940610873237,flow,afferent,814,400,0.25,0.14285714285714285,0.01,0.011056511056511056,0.7334152334152334,0.0036855036855036856,0.0,0.1928746928746929,0.05896805896805897,0.0,False,True,True,True,False,
720575940610873237,flow,afferent,814,400,0.25,0.04,0.01,0.011056511056511056,0.7334152334152334,0.0036855036855036856,0.0,0.1928746928746929,0.05896805896805897,0.0,False,True,True,True,False,
720575940616275174,flow,afferent,737,400,0.25,0.14285714285714285,0.01,0.018995929443690638,0.7082767978290366,0.004070556309362279,0.0027137042062415195,0.24559023066485752,0.0203527815468114,0.0,True,True,True,True,False,False
720575940616275174,flow,afferent,737,400,0.25,0.04,0.01,0.018995929443690638,0.7082767978290366,0.004070556309362279,0.0027137042062415195,0.24559023066485752,0.0203527815468114,0.0,False,True,True,False,False,False
720575940633213591,flow,afferent,505,400,0.25,0.14285714285714285,0.01,0.04356435643564356,0.7188118811881188,0.0,0.0,0.21782178217821782,0.019801980198019802,0.0,True,True,True,True,,
720575940633213591,flow,afferent,505,400,0.25,0.04,0.01,0.04356435643564356,0.7188118811881188,0.0,0.0,0.21782178217821782,0.019801980198019802,0.0,True,True,True,False,,
720575940641174747,flow,afferent,639,400,0.25,0.14285714285714285,0.01,0.03129890453834116,0.6807511737089202,0.009389671361502348,0.001564945226917058,0.23630672926447574,0.0406885758998435,0.0,True,True,True,True,False,
720575940641174747,flow,afferent,639,400,0.25,0.04,0.01,0.03129890453834116,0.6807511737089202,0.009389671361502348,0.001564945226917058,0.23630672926447574,0.0406885758998435,0.0,True,True,True,False,False,
720575940635170679,flow,afferent,435,400,0.25,0.14285714285714285,0.01,0.05057471264367816,0.6183908045977011,0.0022988505747126436,0.009195402298850575,0.2942528735632184,0.02528735632183908,0.0,True,True,True,True,,False
720575940635170679,flow,afferent,435,400,0.25,0.04,0.01,0.05057471264367816,0.6183908045977011,0.0022988505747126436,0.009195402298850575,0.2942528735632184,0.02528735632183908,0.0,True,True,True,False,,False
720575940628673786,flow,afferent,599,400,0.25,0.14285714285714285,0.01,0.015025041736227046,0.7412353923205343,0.0,0.001669449081803005,0.21202003338898165,0.03005008347245409,0.0,False,True,True,True,,
720575940628673786,flow,afferent,599,400,0.25,0.04,0.01,0.015025041736227046,0.7412353923205343,0.0,0.001669449081803005,0.21202003338898165,0.03005008347245409,0.0,False,True,True,True,,
720575940629049335,flow,afferent,553,400,0.25,0.14285714285714285,0.01,0.014466546112115732,0.593128390596745,0.0,0.0,0.379746835443038,0.012658227848101266,0.0,True,True,True,False,,
720575940629049335,flow,afferent,553,400,0.25,0.04,0.01,0.014466546112115732,0.593128390596745,0.0,0.0,0.379746835443038,0.012658227848101266,0.0,False,True,True,False,,
720575940631638034,flow,afferent,512,400,0.25,0.14285714285714285,0.01,0.02734375,0.59765625,0.0078125,0.001953125,0.341796875,0.0234375,0.0,True,True,True,True,False,
720575940631638034,flow,afferent,512,400,0.25,0.04,0.01,0.02734375,0.59765625,0.0078125,0.001953125,0.341796875,0.0234375,0.0,True,True,True,False,False,
720575940636599182,flow,afferent,600,400,0.25,0.14285714285714285,0.01,0.013333333333333334,0.6583333333333333,0.0016666666666666668,0.0016666666666666668,0.295,0.03,0.0,True,True,True,True,,
720575940636599182,flow,afferent,600,400,0.25,0.04,0.01,0.013333333333333334,0.6583333333333333,0.0016666666666666668,0.0016666666666666668,0.295,0.03,0.0,False,True,True,False,,
720575940617874150,flow,afferent,531,400,0.25,0.14285714285714285,0.01,0.047080979284369114,0.5988700564971752,0.003766478342749529,0.0018832391713747645,0.32015065913371,0.02824858757062147,0.0,True,True,True,True,False,
720575940617874150,flow,afferent,531,400,0.25,0.04,0.01,0.047080979284369114,0.5988700564971752,0.003766478342749529,0.0018832391713747645,0.32015065913371,0.02824858757062147,0.0,True,True,True,True,False,
720575940628372635,flow,afferent,543,400,0.25,0.14285714285714285,0.01,0.01289134438305709,0.6298342541436464,0.003683241252302026,0.003683241252302026,0.3388581952117864,0.011049723756906077,0.0,False,True,True,False,False,False
720575940628372635,flow,afferent,543,400,0.25,0.04,0.01,0.01289134438305709,0.6298342541436464,0.003683241252302026,0.003683241252302026,0.3388581952117864,0.011049723756906077,0.0,False,True,True,False,False,False
720575940615767739,flow,afferent,447,400,0.25,0.14285714285714285,0.01,0.017897091722595078,0.4608501118568233,0.0,0.0044742729306487695,0.3825503355704698,0.1342281879194631,0.0,True,True,True,True,,False
720575940615767739,flow,afferent,447,400,0.25,0.04,0.01,0.017897091722595078,0.4608501118568233,0.0,0.0044742729306487695,0.3825503355704698,0.1342281879194631,0.0,False,True,True,True,,False
