root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,ACh_clusters,Ser_clusters,GABA_clusters,Oct_clusters,DA_clusters,Glut_clusters,Unknown_clusters
720575940625032548,flow,afferent,3318,400,0.25,0.04,0.01,0.0045207956600361665,0.9162145871006631,0.0024110910186859553,0.0018083182640144665,0.04972875226039783,0.025015069318866788,0.0003013863773357444,True,False,False,False,False,False,
720575940623511795,flow,afferent,3625,400,0.25,0.14285714285714285,0.01,0.04,0.6568275862068965,0.14096551724137932,0.008275862068965517,0.14317241379310344,0.010758620689655173,0.0,True,True,True,False,False,True,
720575940623511795,flow,afferent,3625,400,0.25,0.04,0.01,0.04,0.6568275862068965,0.14096551724137932,0.008275862068965517,0.14317241379310344,0.010758620689655173,0.0,True,True,False,False,False,True,
720575940623603495,flow,afferent,554,400,0.25,0.14285714285714285,0.01,0.04693140794223827,0.8122743682310469,0.0,0.0,0.08303249097472924,0.05776173285198556,0.0,True,True,True,,True,,
720575940623603495,flow,afferent,554,400,0.25,0.04,0.01,0.04693140794223827,0.8122743682310469,0.0,0.0,0.08303249097472924,0.05776173285198556,0.0,True,True,True,,True,,
720575940627777265,flow,afferent,505,400,0.25,0.14285714285714285,0.01,0.04356435643564356,0.6574257425742575,0.0019801980198019802,0.0,0.2891089108910891,0.007920792079207921,0.0,True,True,True,,False,,
720575940627777265,flow,afferent,505,400,0.25,0.04,0.01,0.04356435643564356,0.6574257425742575,0.0019801980198019802,0.0,0.2891089108910891,0.007920792079207921,0.0,True,True,True,,False,,
720575940614982654,flow,afferent,415,400,0.25,0.14285714285714285,0.01,0.03855421686746988,0.6,0.0024096385542168677,0.0,0.29156626506024097,0.06746987951807229,0.0,True,True,True,,True,,
720575940614982654,flow,afferent,415,400,0.25,0.04,0.01,0.03855421686746988,0.6,0.0024096385542168677,0.0,0.29156626506024097,0.06746987951807229,0.0,True,True,True,,True,,
720575940608044501,flow,afferent,416,400,0.25,0.14285714285714285,0.01,0.021634615384615384,0.5721153846153846,0.004807692307692308,0.0,0.3701923076923077,0.03125,0.0,True,True,True,,True,False,
720575940608044501,flow,afferent,416,400,0.25,0.04,0.01,0.021634615384615384,0.5721153846153846,0.004807692307692308,0.0,0.3701923076923077,0.03125,0.0,True,True,False,,True,False,
720575940626015242,flow,afferent,3887,400,0.25,0.14285714285714285,0.01,0.017236943658348342,0.8906611782865963,0.02778492410599434,0.0010290712631849757,0.03293028042191922,0.030357602263956777,0.0,True,True,False,False,True,True,
720575940626015242,flow,afferent,3887,400,0.25,0.04,0.01,0.017236943658348342,0.8906611782865963,0.02778492410599434,0.0010290712631849757,0.03293028042191922,0.030357602263956777,0.0,True,False,False,False,False,False,
720575940619873472,flow,afferent,435,400,0.25,0.14285714285714285,0.01,0.01839080459770115,0.6988505747126437,0.004597701149425287,0.0,0.26666666666666666,0.011494252873563218,0.0,True,True,True,,False,False,
720575940619873472,flow,afferent,435,400,0.25,0.04,0.01,0.01839080459770115,0.6988505747126437,0.004597701149425287,0.0,0.26666666666666666,0.011494252873563218,0.0,True,True,False,,False,False,
720575940641372112,flow,afferent,412,400,0.25,0.14285714285714285,0.01,0.0825242718446602,0.3422330097087379,0.0,0.009708737864077669,0.5364077669902912,0.02912621359223301,0.0,True,True,True,True,True,,
720575940641372112,flow,afferent,412,400,0.25,0.04,0.01,0.0825242718446602,0.3422330097087379,0.0,0.009708737864077669,0.5364077669902912,0.02912621359223301,0.0,True,True,True,False,True,,
720575940626606223,flow,afferent,456,400,0.25,0.14285714285714285,0.01,0.013157894736842105,0.5921052631578947,0.006578947368421052,0.0,0.37280701754385964,0.015350877192982455,0.0,True,True,False,,True,False,
720575940626606223,flow,afferent,456,400,0.25,0.04,0.01,0.013157894736842105,0.5921052631578947,0.006578947368421052,0.0,0.37280701754385964,0.015350877192982455,0.0,True,True,False,,False,False,
720575940629972215,flow,afferent,565,400,0.25,0.14285714285714285,0.01,0.19646017699115045,0.5681415929203539,0.04247787610619469,0.0017699115044247787,0.18584070796460178,0.005309734513274336,0.0,True,True,True,,False,True,
720575940629972215,flow,afferent,565,400,0.25,0.04,0.01,0.19646017699115045,0.5681415929203539,0.04247787610619469,0.0017699115044247787,0.18584070796460178,0.005309734513274336,0.0,True,True,True,,False,True,
720575940620538806,flow,afferent,577,400,0.25,0.14285714285714285,0.01,0.04679376083188908,0.7261698440207972,0.0,0.0,0.21663778162911612,0.010398613518197574,0.0,True,True,True,,False,,
720575940620538806,flow,afferent,577,400,0.25,0.04,0.01,0.04679376083188908,0.7261698440207972,0.0,0.0,0.21663778162911612,0.010398613518197574,0.0,True,True,True,,False,,
720575940618759128,flow,afferent,520,400,0.25,0.14285714285714285,0.01,0.015384615384615385,0.7884615384615384,0.0038461538461538464,0.0019230769230769232,0.12307692307692308,0.0673076923076923,0.0,True,True,True,,True,False,
720575940618759128,flow,afferent,520,400,0.25,0.04,0.01,0.015384615384615385,0.7884615384615384,0.0038461538461538464,0.0019230769230769232,0.12307692307692308,0.0673076923076923,0.0,True,True,False,,True,False,
720575940631070239,flow,afferent,1736,400,0.25,0.14285714285714285,0.01,0.004032258064516129,0.39746543778801846,0.061635944700460826,0.001152073732718894,0.5190092165898618,0.01555299539170507,0.001152073732718894,True,True,False,False,True,True,False
720575940631070239,flow,afferent,1736,400,0.25,0.04,0.01,0.004032258064516129,0.39746543778801846,0.061635944700460826,0.001152073732718894,0.5190092165898618,0.01555299539170507,0.001152073732718894,True,True,False,False,False,True,False
720575940631711021,flow,afferent,490,400,0.25,0.14285714285714285,0.01,0.03877551020408163,0.7857142857142857,0.0020408163265306124,0.0,0.07142857142857142,0.10204081632653061,0.0,True,True,True,,True,,
720575940631711021,flow,afferent,490,400,0.25,0.04,0.01,0.03877551020408163,0.7857142857142857,0.0020408163265306124,0.0,0.07142857142857142,0.10204081632653061,0.0,True,True,True,,True,,
720575940624211640,flow,afferent,467,400,0.25,0.14285714285714285,0.01,0.014989293361884369,0.7002141327623126,0.0,0.0,0.2826552462526767,0.0021413276231263384,0.0,True,True,True,,,,
720575940624211640,flow,afferent,467,400,0.25,0.04,0.01,0.014989293361884369,0.7002141327623126,0.0,0.0,0.2826552462526767,0.0021413276231263384,0.0,True,True,False,,,,
720575940633211031,flow,afferent,407,400,0.25,0.14285714285714285,0.01,0.03931203931203931,0.5896805896805897,0.0,0.002457002457002457,0.18427518427518427,0.18427518427518427,0.0,True,True,True,,True,,
720575940633211031,flow,afferent,407,400,0.25,0.04,0.01,0.03931203931203931,0.5896805896805897,0.0,0.002457002457002457,0.18427518427518427,0.18427518427518427,0.0,True,True,True,,True,,
720575940619603024,flow,afferent,416,400,0.25,0.14285714285714285,0.01,0.02403846153846154,0.5576923076923077,0.014423076923076924,0.0,0.22355769230769232,0.18028846153846154,0.0,True,True,True,,True,True,
720575940619603024,flow,afferent,416,400,0.25,0.04,0.01,0.02403846153846154,0.5576923076923077,0.014423076923076924,0.0,0.22355769230769232,0.18028846153846154,0.0,True,True,False,,True,True,
720575940633660314,flow,afferent,702,400,0.25,0.14285714285714285,0.01,0.10541310541310542,0.6737891737891738,0.03276353276353276,0.0,0.17094017094017094,0.017094017094017096,0.0,True,True,True,,False,True,
720575940633660314,flow,afferent,702,400,0.25,0.04,0.01,0.10541310541310542,0.6737891737891738,0.03276353276353276,0.0,0.17094017094017094,0.017094017094017096,0.0,True,True,True,,False,False,
720575940635005303,flow,afferent,859,400,0.25,0.14285714285714285,0.01,0.11175785797438882,0.6519208381839348,0.07217694994179279,0.0,0.15133876600698487,0.012805587892898719,0.0,True,True,True,,False,True,
720575940635005303,flow,afferent,859,400,0.25,0.04,0.01,0.11175785797438882,0.6519208381839348,0.07217694994179279,0.0,0.15133876600698487,0.012805587892898719,0.0,True,True,True,,False,True,
720575940628009771,flow,afferent,420,400,0.25,0.14285714285714285,0.01,0.047619047619047616,0.5738095238095238,0.007142857142857143,0.0,0.1619047619047619,0.20952380952380953,0.0,True,True,True,,True,False,
720575940628009771,flow,afferent,420,400,0.25,0.04,0.01,0.047619047619047616,0.5738095238095238,0.007142857142857143,0.0,0.1619047619047619,0.20952380952380953,0.0,True,True,True,,True,False,
720575940625972261,flow,afferent,4902,400,0.25,0.14285714285714285,0.01,0.028151774785801713,0.7405140758873929,0.13994288045695635,0.005915952672378621,0.0762953896368829,0.009179926560587515,0.0,True,True,False,False,False,True,
720575940625972261,flow,afferent,4902,400,0.25,0.04,0.01,0.028151774785801713,0.7405140758873929,0.13994288045695635,0.005915952672378621,0.0762953896368829,0.009179926560587515,0.0,True,True,False,False,False,True,
720575940635739504,flow,afferent,888,400,0.25,0.14285714285714285,0.01,0.09121621621621621,0.42792792792792794,0.41103603603603606,0.0022522522522522522,0.04391891891891892,0.02252252252252252,0.0011261261261261261,True,True,True,False,False,True,
720575940635739504,flow,afferent,888,400,0.25,0.04,0.01,0.09121621621621621,0.42792792792792794,0.41103603603603606,0.0022522522522522522,0.04391891891891892,0.02252252252252252,0.0011261261261261261,True,True,True,False,False,True,
720575940624990782,flow,afferent,549,400,0.25,0.14285714285714285,0.01,0.029143897996357013,0.8233151183970856,0.0,0.0,0.10382513661202186,0.04371584699453552,0.0,True,True,True,,True,,
720575940624990782,flow,afferent,549,400,0.25,0.04,0.01,0.029143897996357013,0.8233151183970856,0.0,0.0,0.10382513661202186,0.04371584699453552,0.0,True,True,False,,True,,
720575940616196539,flow,afferent,10032,400,0.25,0.14285714285714285,0.01,0.03269537480063796,0.8973285486443381,0.011862041467304626,0.007675438596491228,0.049441786283891544,0.0008971291866028708,9.968102073365231e-05,True,True,True,False,False,False,
720575940616196539,flow,afferent,10032,400,0.25,0.04,0.01,0.03269537480063796,0.8973285486443381,0.011862041467304626,0.007675438596491228,0.049441786283891544,0.0008971291866028708,9.968102073365231e-05,True,False,False,False,False,False,
720575940638092366,flow,afferent,1816,400,0.25,0.14285714285714285,0.01,0.013766519823788546,0.7918502202643172,0.07488986784140969,0.0011013215859030838,0.06497797356828194,0.05341409691629956,0.0,True,True,False,False,True,True,
720575940638092366,flow,afferent,1816,400,0.25,0.04,0.01,0.013766519823788546,0.7918502202643172,0.07488986784140969,0.0011013215859030838,0.06497797356828194,0.05341409691629956,0.0,True,False,False,False,True,True,
720575940620885342,flow,afferent,694,400,0.25,0.14285714285714285,0.01,0.16570605187319884,0.49279538904899134,0.1988472622478386,0.001440922190201729,0.1239193083573487,0.01729106628242075,0.0,True,True,True,,True,True,
720575940620885342,flow,afferent,694,400,0.25,0.04,0.01,0.16570605187319884,0.49279538904899134,0.1988472622478386,0.001440922190201729,0.1239193083573487,0.01729106628242075,0.0,True,True,True,,True,True,
