root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Oct_clusters,Ser_clusters,DA_clusters,Glut_clusters,Unknown_clusters
720575940630434616,flow,afferent,663,400,0.25,0.14285714285714285,0.01,0.048265460030165915,0.521870286576169,0.05128205128205128,0.0,0.3770739064856712,0.0015082956259426848,0.0,True,True,,True,,True,
720575940630434616,flow,afferent,663,400,0.25,0.04,0.01,0.048265460030165915,0.521870286576169,0.05128205128205128,0.0,0.3770739064856712,0.0015082956259426848,0.0,True,True,,True,,True,
720575940612556402,flow,afferent,1456,400,0.25,0.14285714285714285,0.01,0.10508241758241758,0.6531593406593407,0.038461538461538464,0.004120879120879121,0.08035714285714286,0.11881868131868131,0.0,True,True,False,True,True,True,
720575940612556402,flow,afferent,1456,400,0.25,0.04,0.01,0.10508241758241758,0.6531593406593407,0.038461538461538464,0.004120879120879121,0.08035714285714286,0.11881868131868131,0.0,True,True,False,True,True,False,
720575940631455140,flow,afferent,4755,400,0.25,0.14285714285714285,0.01,0.02607781282860147,0.8719242902208202,0.023764458464773923,0.014300736067297582,0.04668769716088328,0.01661409043112513,0.0006309148264984228,False,True,False,True,False,False,False
720575940631455140,flow,afferent,4755,400,0.25,0.04,0.01,0.02607781282860147,0.8719242902208202,0.023764458464773923,0.014300736067297582,0.04668769716088328,0.01661409043112513,0.0006309148264984228,False,True,False,False,False,False,False
720575940617672093,flow,afferent,695,400,0.25,0.14285714285714285,0.01,0.10215827338129496,0.5726618705035971,0.18992805755395684,0.007194244604316547,0.11798561151079137,0.007194244604316547,0.0028776978417266188,True,True,False,True,False,True,False
720575940617672093,flow,afferent,695,400,0.25,0.04,0.01,0.10215827338129496,0.5726618705035971,0.18992805755395684,0.007194244604316547,0.11798561151079137,0.007194244604316547,0.0028776978417266188,True,True,False,True,False,True,False
720575940639361664,flow,afferent,3975,400,0.25,0.14285714285714285,0.01,0.018113207547169812,0.8470440251572326,0.038490566037735846,0.01710691823899371,0.05786163522012579,0.020377358490566037,0.0010062893081761006,False,True,False,True,False,True,False
720575940639361664,flow,afferent,3975,400,0.25,0.04,0.01,0.018113207547169812,0.8470440251572326,0.038490566037735846,0.01710691823899371,0.05786163522012579,0.020377358490566037,0.0010062893081761006,False,True,False,False,False,False,False
