root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940632466784,flow,afferent,681,400,0.25,0.14285714285714285,0.01,0.020558002936857563,0.9148311306901615,0.03524229074889868,0.0014684287812041115,0.011747430249632892,0.016152716593245228,0.0,True,True,True,True,False,,
720575940632466784,flow,afferent,681,400,0.25,0.04,0.01,0.020558002936857563,0.9148311306901615,0.03524229074889868,0.0014684287812041115,0.011747430249632892,0.016152716593245228,0.0,False,True,False,True,False,,
720575940619072513,flow,afferent,1992,400,0.25,0.14285714285714285,0.01,0.0015060240963855422,0.31676706827309237,0.10391566265060241,0.001004016064257028,0.4292168674698795,0.14759036144578314,0.0,False,True,True,True,True,False,
720575940619072513,flow,afferent,1992,400,0.25,0.04,0.01,0.0015060240963855422,0.31676706827309237,0.10391566265060241,0.001004016064257028,0.4292168674698795,0.14759036144578314,0.0,False,True,True,True,True,False,
720575940609541917,flow,afferent,2201,400,0.25,0.14285714285714285,0.01,0.016810540663334848,0.9114039073148569,0.05134029986369832,0.003634711494775102,0.008632439800090867,0.007723761926397092,0.00045433893684688776,False,True,True,False,False,False,
720575940609541917,flow,afferent,2201,400,0.25,0.04,0.01,0.016810540663334848,0.9114039073148569,0.05134029986369832,0.003634711494775102,0.008632439800090867,0.007723761926397092,0.00045433893684688776,False,True,True,False,False,False,
720575940622297855,flow,afferent,1036,400,0.25,0.14285714285714285,0.01,0.02702702702702703,0.7934362934362934,0.1554054054054054,0.0019305019305019305,0.01447876447876448,0.007722007722007722,0.0,True,True,True,False,False,False,
720575940622297855,flow,afferent,1036,400,0.25,0.04,0.01,0.02702702702702703,0.7934362934362934,0.1554054054054054,0.0019305019305019305,0.01447876447876448,0.007722007722007722,0.0,True,True,True,False,False,False,
720575940636990005,flow,afferent,520,400,0.25,0.14285714285714285,0.01,0.07307692307692308,0.8846153846153846,0.019230769230769232,0.0,0.009615384615384616,0.013461538461538462,0.0,True,True,False,False,True,,
720575940636990005,flow,afferent,520,400,0.25,0.04,0.01,0.07307692307692308,0.8846153846153846,0.019230769230769232,0.0,0.009615384615384616,0.013461538461538462,0.0,True,True,False,False,True,,
720575940617308673,flow,afferent,418,400,0.25,0.14285714285714285,0.01,0.028708133971291867,0.5645933014354066,0.0,0.004784688995215311,0.2751196172248804,0.12679425837320574,0.0,True,True,,True,True,False,
720575940617308673,flow,afferent,418,400,0.25,0.04,0.01,0.028708133971291867,0.5645933014354066,0.0,0.004784688995215311,0.2751196172248804,0.12679425837320574,0.0,False,True,,True,True,False,
