root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940635136880,flow,afferent,1784,400,0.25,0.14285714285714285,0.01,0.021300448430493273,0.8402466367713004,0.11378923766816143,0.0,0.016255605381165918,0.008408071748878924,0.0,False,True,True,False,False,,
720575940635136880,flow,afferent,1784,400,0.25,0.04,0.01,0.021300448430493273,0.8402466367713004,0.11378923766816143,0.0,0.016255605381165918,0.008408071748878924,0.0,False,True,True,False,False,,
720575940620658310,flow,afferent,1353,400,0.25,0.14285714285714285,0.01,0.0029563932002956393,0.8462675535846268,0.06208425720620843,0.007390983000739098,0.06282335550628233,0.018477457501847747,0.0,False,True,True,True,True,False,
720575940620658310,flow,afferent,1353,400,0.25,0.04,0.01,0.0029563932002956393,0.8462675535846268,0.06208425720620843,0.007390983000739098,0.06282335550628233,0.018477457501847747,0.0,False,True,True,False,False,False,
720575940619789248,flow,afferent,722,400,0.25,0.14285714285714285,0.01,0.019390581717451522,0.3808864265927978,0.015235457063711912,0.002770083102493075,0.46537396121883656,0.11634349030470914,0.0,False,True,True,True,True,False,
720575940619789248,flow,afferent,722,400,0.25,0.04,0.01,0.019390581717451522,0.3808864265927978,0.015235457063711912,0.002770083102493075,0.46537396121883656,0.11634349030470914,0.0,False,True,True,True,True,False,
720575940618078635,flow,afferent,1150,400,0.25,0.14285714285714285,0.01,0.0026086956521739132,0.5921739130434782,0.17217391304347826,0.017391304347826087,0.12434782608695652,0.09043478260869565,0.0008695652173913044,False,True,True,True,True,False,
720575940618078635,flow,afferent,1150,400,0.25,0.04,0.01,0.0026086956521739132,0.5921739130434782,0.17217391304347826,0.017391304347826087,0.12434782608695652,0.09043478260869565,0.0008695652173913044,False,True,True,True,True,False,
720575940634682815,flow,afferent,784,400,0.25,0.14285714285714285,0.01,0.00510204081632653,0.5599489795918368,0.30994897959183676,0.0,0.047193877551020405,0.0778061224489796,0.0,False,True,True,True,True,,
720575940634682815,flow,afferent,784,400,0.25,0.04,0.01,0.00510204081632653,0.5599489795918368,0.30994897959183676,0.0,0.047193877551020405,0.0778061224489796,0.0,False,True,True,True,True,,
720575940616224117,flow,afferent,1564,400,0.25,0.14285714285714285,0.01,0.00639386189258312,0.7487212276214834,0.055626598465473145,0.021099744245524295,0.10997442455242967,0.056265984654731455,0.0019181585677749361,False,True,True,True,True,True,False
720575940616224117,flow,afferent,1564,400,0.25,0.04,0.01,0.00639386189258312,0.7487212276214834,0.055626598465473145,0.021099744245524295,0.10997442455242967,0.056265984654731455,0.0019181585677749361,False,True,False,True,True,False,False
720575940615555257,flow,afferent,918,400,0.25,0.14285714285714285,0.01,0.006535947712418301,0.5773420479302832,0.2766884531590414,0.006535947712418301,0.04357298474945534,0.08823529411764706,0.0010893246187363835,False,True,True,True,True,False,
720575940615555257,flow,afferent,918,400,0.25,0.04,0.01,0.006535947712418301,0.5773420479302832,0.2766884531590414,0.006535947712418301,0.04357298474945534,0.08823529411764706,0.0010893246187363835,False,True,True,True,False,False,
720575940645760820,flow,afferent,882,400,0.25,0.14285714285714285,0.01,0.01020408163265306,0.4886621315192744,0.3877551020408163,0.003401360544217687,0.031746031746031744,0.0782312925170068,0.0,False,True,True,True,True,False,
720575940645760820,flow,afferent,882,400,0.25,0.04,0.01,0.01020408163265306,0.4886621315192744,0.3877551020408163,0.003401360544217687,0.031746031746031744,0.0782312925170068,0.0,False,True,True,False,True,False,
720575940629250775,flow,afferent,924,400,0.25,0.14285714285714285,0.01,0.008658008658008658,0.5616883116883117,0.31277056277056275,0.0010822510822510823,0.049783549783549784,0.06601731601731602,0.0,False,True,True,True,True,,
720575940629250775,flow,afferent,924,400,0.25,0.04,0.01,0.008658008658008658,0.5616883116883117,0.31277056277056275,0.0010822510822510823,0.049783549783549784,0.06601731601731602,0.0,False,True,True,True,True,,
720575940623172843,flow,afferent,924,400,0.25,0.14285714285714285,0.01,0.07683982683982683,0.3041125541125541,0.5205627705627706,0.0,0.020562770562770564,0.07792207792207792,0.0,True,True,True,False,True,,
720575940623172843,flow,afferent,924,400,0.25,0.04,0.01,0.07683982683982683,0.3041125541125541,0.5205627705627706,0.0,0.020562770562770564,0.07792207792207792,0.0,True,True,True,False,True,,
720575940624910373,flow,afferent,1857,400,0.25,0.14285714285714285,0.01,0.05654281098546042,0.4146472805600431,0.078082929456112,0.0016155088852988692,0.37479806138933763,0.07377490576198169,0.0005385029617662897,True,True,True,True,True,False,
720575940624910373,flow,afferent,1857,400,0.25,0.04,0.01,0.05654281098546042,0.4146472805600431,0.078082929456112,0.0016155088852988692,0.37479806138933763,0.07377490576198169,0.0005385029617662897,True,True,True,True,True,False,
720575940617613392,flow,afferent,1847,400,0.25,0.14285714285714285,0.01,0.0010828370330265296,0.07200866269626421,0.03789929615592853,0.04114780725500812,0.7931781266919329,0.05468327016783974,0.0,False,True,True,True,True,True,
720575940617613392,flow,afferent,1847,400,0.25,0.04,0.01,0.0010828370330265296,0.07200866269626421,0.03789929615592853,0.04114780725500812,0.7931781266919329,0.05468327016783974,0.0,False,True,False,True,True,True,
720575940629748891,flow,afferent,533,400,0.25,0.14285714285714285,0.01,0.0975609756097561,0.043151969981238276,0.26454033771106944,0.05065666041275797,0.3452157598499062,0.19324577861163228,0.005628517823639775,True,True,True,True,True,True,False
