root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Unknown_clusters,Oct_clusters
720575940617693264,flow,afferent,686,400,0.25,0.04,0.01,0.03206997084548105,0.8877551020408163,0.0058309037900874635,0.0014577259475218659,0.06851311953352769,0.004373177842565598,0.0,False,True,False,True,False,,
720575940646307574,flow,afferent,2459,400,0.25,0.14285714285714285,0.01,0.004066693777958519,0.9755998373322489,0.013013420089467263,0.0,0.004473363155754371,0.0028466856445709637,0.0,False,True,False,False,False,,
720575940646307574,flow,afferent,2459,400,0.25,0.04,0.01,0.004066693777958519,0.9755998373322489,0.013013420089467263,0.0,0.004473363155754371,0.0028466856445709637,0.0,False,True,False,False,False,,
720575940626484523,flow,afferent,1649,400,0.25,0.14285714285714285,0.01,0.008489993935718617,0.6543359611885992,0.2916919345057611,0.014554275318374773,0.011522134627046696,0.019405700424499697,0.0,False,True,True,False,False,,True
720575940626484523,flow,afferent,1649,400,0.25,0.04,0.01,0.008489993935718617,0.6543359611885992,0.2916919345057611,0.014554275318374773,0.011522134627046696,0.019405700424499697,0.0,False,True,True,False,False,,False
720575940628876111,flow,afferent,8831,400,0.25,0.14285714285714285,0.01,0.009738421469822216,0.9097497452157174,0.038727210961386024,0.0023779866379798438,0.01290907032046201,0.02593137809987544,0.0005661872947571057,False,True,True,False,False,False,False
720575940628876111,flow,afferent,8831,400,0.25,0.04,0.01,0.009738421469822216,0.9097497452157174,0.038727210961386024,0.0023779866379798438,0.01290907032046201,0.02593137809987544,0.0005661872947571057,False,True,False,False,False,False,False
720575940651145857,flow,afferent,5979,400,0.25,0.14285714285714285,0.01,0.7171767854156214,0.12259575179795952,0.14751630707476165,0.0005017561465127947,0.006522829904666332,0.0055193176116407425,0.00016725204883759825,True,True,True,False,False,,False
720575940651145857,flow,afferent,5979,400,0.25,0.04,0.01,0.7171767854156214,0.12259575179795952,0.14751630707476165,0.0005017561465127947,0.006522829904666332,0.0055193176116407425,0.00016725204883759825,True,True,True,False,False,,False
720575940612580067,flow,afferent,8964,400,0.25,0.14285714285714285,0.01,0.025211958946898705,0.8905622489959839,0.04306113342257921,0.0014502454261490407,0.008032128514056224,0.031347612672913874,0.00033467202141900936,True,True,True,False,True,False,False
720575940612580067,flow,afferent,8964,400,0.25,0.04,0.01,0.025211958946898705,0.8905622489959839,0.04306113342257921,0.0014502454261490407,0.008032128514056224,0.031347612672913874,0.00033467202141900936,False,True,True,False,False,False,False
720575940654759553,flow,afferent,2103,400,0.25,0.14285714285714285,0.01,0.006181645268663814,0.9776509747979077,0.009510223490252021,0.00047551117451260106,0.0038040893961008085,0.0019020446980504042,0.00047551117451260106,False,True,False,False,False,,
720575940654759553,flow,afferent,2103,400,0.25,0.04,0.01,0.006181645268663814,0.9776509747979077,0.009510223490252021,0.00047551117451260106,0.0038040893961008085,0.0019020446980504042,0.00047551117451260106,False,True,False,False,False,,
720575940638197737,flow,afferent,2132,400,0.25,0.14285714285714285,0.01,0.6135084427767354,0.08818011257035648,0.25609756097560976,0.004221388367729831,0.012195121951219513,0.024859287054409006,0.0009380863039399625,True,True,True,False,True,False,False
720575940638197737,flow,afferent,2132,400,0.25,0.04,0.01,0.6135084427767354,0.08818011257035648,0.25609756097560976,0.004221388367729831,0.012195121951219513,0.024859287054409006,0.0009380863039399625,True,True,True,False,False,False,False
720575940628680177,flow,afferent,2226,400,0.25,0.14285714285714285,0.01,0.03638814016172507,0.05615453728661276,0.07412398921832884,0.14016172506738545,0.5763701707097934,0.11275831087151841,0.004043126684636119,True,True,True,True,True,False,True
720575940628680177,flow,afferent,2226,400,0.25,0.04,0.01,0.03638814016172507,0.05615453728661276,0.07412398921832884,0.14016172506738545,0.5763701707097934,0.11275831087151841,0.004043126684636119,True,True,True,True,True,False,True
720575940615294609,flow,afferent,453,400,0.25,0.14285714285714285,0.01,0.04415011037527594,0.8101545253863135,0.08167770419426049,0.004415011037527594,0.046357615894039736,0.013245033112582781,0.0,True,True,True,True,False,,False
720575940615294609,flow,afferent,453,400,0.25,0.04,0.01,0.04415011037527594,0.8101545253863135,0.08167770419426049,0.004415011037527594,0.046357615894039736,0.013245033112582781,0.0,True,True,True,False,False,,False
720575940629062162,flow,afferent,817,400,0.25,0.14285714285714285,0.01,0.0073439412484700125,0.10771113831089352,0.824969400244798,0.0012239902080783353,0.056303549571603426,0.0024479804161566705,0.0,False,True,True,True,False,,
720575940629062162,flow,afferent,817,400,0.25,0.04,0.01,0.0073439412484700125,0.10771113831089352,0.824969400244798,0.0012239902080783353,0.056303549571603426,0.0024479804161566705,0.0,False,True,True,False,False,,
720575940631417057,flow,afferent,919,400,0.25,0.14285714285714285,0.01,0.002176278563656148,0.8367791077257889,0.04570184983677911,0.003264417845484222,0.08487486398258977,0.026115342763873776,0.001088139281828074,False,True,True,True,False,,False
720575940631417057,flow,afferent,919,400,0.25,0.04,0.01,0.002176278563656148,0.8367791077257889,0.04570184983677911,0.003264417845484222,0.08487486398258977,0.026115342763873776,0.001088139281828074,False,True,False,True,False,,False
720575940615881501,flow,afferent,951,400,0.25,0.14285714285714285,0.01,0.03890641430073607,0.886435331230284,0.026288117770767613,0.0,0.0452155625657203,0.0031545741324921135,0.0,True,True,True,True,False,,
720575940615881501,flow,afferent,951,400,0.25,0.04,0.01,0.03890641430073607,0.886435331230284,0.026288117770767613,0.0,0.0452155625657203,0.0031545741324921135,0.0,True,True,True,True,False,,
720575940645150852,flow,afferent,523,400,0.25,0.14285714285714285,0.01,0.0019120458891013384,0.055449330783938815,0.8508604206500956,0.0,0.09177820267686425,0.0,0.0,,True,True,True,,,
720575940645150852,flow,afferent,523,400,0.25,0.04,0.01,0.0019120458891013384,0.055449330783938815,0.8508604206500956,0.0,0.09177820267686425,0.0,0.0,,True,True,True,,,
720575940627575495,flow,afferent,852,400,0.25,0.14285714285714285,0.01,0.014084507042253521,0.15140845070422534,0.7230046948356808,0.005868544600938967,0.09976525821596244,0.005868544600938967,0.0,False,True,True,True,False,,False
720575940627575495,flow,afferent,852,400,0.25,0.04,0.01,0.014084507042253521,0.15140845070422534,0.7230046948356808,0.005868544600938967,0.09976525821596244,0.005868544600938967,0.0,False,True,True,True,False,,False
720575940633009121,flow,afferent,606,400,0.25,0.14285714285714285,0.01,0.013201320132013201,0.8333333333333334,0.10726072607260725,0.0016501650165016502,0.009900990099009901,0.034653465346534656,0.0,False,True,True,False,True,,
720575940633009121,flow,afferent,606,400,0.25,0.04,0.01,0.013201320132013201,0.8333333333333334,0.10726072607260725,0.0016501650165016502,0.009900990099009901,0.034653465346534656,0.0,False,True,True,False,True,,
720575940629371960,flow,afferent,867,400,0.25,0.14285714285714285,0.01,0.08073817762399077,0.8281430219146482,0.02768166089965398,0.002306805074971165,0.05767012687427912,0.0034602076124567475,0.0,True,True,True,True,False,,False
720575940629371960,flow,afferent,867,400,0.25,0.04,0.01,0.08073817762399077,0.8281430219146482,0.02768166089965398,0.002306805074971165,0.05767012687427912,0.0034602076124567475,0.0,True,True,False,True,False,,False
720575940614444959,flow,afferent,1796,400,0.25,0.14285714285714285,0.01,0.0033407572383073497,0.9092427616926503,0.013919821826280624,0.0033407572383073497,0.0334075723830735,0.036748329621380846,0.0,False,True,False,True,False,,False
720575940614444959,flow,afferent,1796,400,0.25,0.04,0.01,0.0033407572383073497,0.9092427616926503,0.013919821826280624,0.0033407572383073497,0.0334075723830735,0.036748329621380846,0.0,False,True,False,False,False,,False
720575940628074199,flow,afferent,522,400,0.25,0.14285714285714285,0.01,0.0019157088122605363,0.9022988505747126,0.038314176245210725,0.007662835249042145,0.034482758620689655,0.013409961685823755,0.0019157088122605363,,True,True,True,False,,False
720575940628074199,flow,afferent,522,400,0.25,0.04,0.01,0.0019157088122605363,0.9022988505747126,0.038314176245210725,0.007662835249042145,0.034482758620689655,0.013409961685823755,0.0019157088122605363,,True,True,True,False,,False
720575940624108060,flow,afferent,412,400,0.25,0.14285714285714285,0.01,0.009708737864077669,0.9223300970873787,0.02669902912621359,0.009708737864077669,0.03155339805825243,0.0,0.0,False,True,False,True,,,True
720575940624108060,flow,afferent,412,400,0.25,0.04,0.01,0.009708737864077669,0.9223300970873787,0.02669902912621359,0.009708737864077669,0.03155339805825243,0.0,0.0,False,True,False,True,,,True
720575940606303755,flow,afferent,741,400,0.25,0.14285714285714285,0.01,0.014844804318488529,0.9460188933873145,0.020242914979757085,0.002699055330634278,0.016194331983805668,0.0,0.0,False,True,False,False,,,False
720575940606303755,flow,afferent,741,400,0.25,0.04,0.01,0.014844804318488529,0.9460188933873145,0.020242914979757085,0.002699055330634278,0.016194331983805668,0.0,0.0,False,True,False,False,,,False
720575940628884267,flow,afferent,1482,400,0.25,0.14285714285714285,0.01,0.009446693657219974,0.9075573549257759,0.029014844804318488,0.0,0.05195681511470985,0.0020242914979757085,0.0,False,True,True,True,False,,
720575940628884267,flow,afferent,1482,400,0.25,0.04,0.01,0.009446693657219974,0.9075573549257759,0.029014844804318488,0.0,0.05195681511470985,0.0020242914979757085,0.0,False,True,False,True,False,,
720575940627931196,flow,afferent,638,400,0.25,0.14285714285714285,0.01,0.012539184952978056,0.9216300940438872,0.032915360501567396,0.0,0.032915360501567396,0.0,0.0,False,True,True,True,,,
720575940627931196,flow,afferent,638,400,0.25,0.04,0.01,0.012539184952978056,0.9216300940438872,0.032915360501567396,0.0,0.032915360501567396,0.0,0.0,False,True,True,True,,,
720575940621975773,flow,afferent,5016,400,0.25,0.14285714285714285,0.01,0.6698564593301436,0.284688995215311,0.02671451355661882,0.0023923444976076554,0.009569377990430622,0.006778309409888357,0.0,True,True,True,False,False,,False
720575940621975773,flow,afferent,5016,400,0.25,0.04,0.01,0.6698564593301436,0.284688995215311,0.02671451355661882,0.0023923444976076554,0.009569377990430622,0.006778309409888357,0.0,True,True,False,False,False,,False
720575940633189624,flow,afferent,919,400,0.25,0.14285714285714285,0.01,0.02176278563656148,0.8890097932535365,0.04787812840043525,0.001088139281828074,0.02176278563656148,0.018498367791077257,0.0,False,True,True,False,False,,
720575940633189624,flow,afferent,919,400,0.25,0.04,0.01,0.02176278563656148,0.8890097932535365,0.04787812840043525,0.001088139281828074,0.02176278563656148,0.018498367791077257,0.0,False,True,True,False,False,,
720575940618230443,flow,afferent,3470,400,0.25,0.14285714285714285,0.01,0.6844380403458213,0.07492795389048991,0.22910662824207492,0.00028818443804034583,0.006628242074927954,0.004322766570605188,0.00028818443804034583,True,True,True,False,False,,
720575940618230443,flow,afferent,3470,400,0.25,0.04,0.01,0.6844380403458213,0.07492795389048991,0.22910662824207492,0.00028818443804034583,0.006628242074927954,0.004322766570605188,0.00028818443804034583,True,True,True,False,False,,
720575940633677167,flow,afferent,12616,400,0.25,0.14285714285714285,0.01,0.009511731135066582,0.9640139505389981,0.004597336715282181,0.006024096385542169,0.00800570703868104,0.007292327203551046,0.0005548509828788839,False,True,False,False,False,False,False
720575940633677167,flow,afferent,12616,400,0.25,0.04,0.01,0.009511731135066582,0.9640139505389981,0.004597336715282181,0.006024096385542169,0.00800570703868104,0.007292327203551046,0.0005548509828788839,False,True,False,False,False,False,False
720575940621846525,flow,afferent,2127,400,0.25,0.14285714285714285,0.01,0.4677950164551011,0.16878232251998118,0.3018335684062059,0.0037611659614480487,0.015044663845792195,0.04231311706629055,0.0004701457451810061,True,True,True,False,True,,False
720575940621846525,flow,afferent,2127,400,0.25,0.04,0.01,0.4677950164551011,0.16878232251998118,0.3018335684062059,0.0037611659614480487,0.015044663845792195,0.04231311706629055,0.0004701457451810061,True,True,True,False,False,,False
720575940626569554,flow,afferent,10402,400,0.25,0.14285714285714285,0.01,0.014035762353393579,0.9456835223995386,0.012209190540280716,0.004614497212074601,0.006344933666602577,0.01701595846952509,9.613535858488752e-05,False,True,False,False,False,,False
720575940626569554,flow,afferent,10402,400,0.25,0.04,0.01,0.014035762353393579,0.9456835223995386,0.012209190540280716,0.004614497212074601,0.006344933666602577,0.01701595846952509,9.613535858488752e-05,False,True,False,False,False,,False
720575940620298260,flow,afferent,1675,400,0.25,0.14285714285714285,0.01,0.015522388059701492,0.061492537313432835,0.8632835820895522,0.0011940298507462687,0.037611940298507465,0.020895522388059702,0.0,False,True,True,True,False,,False
720575940620298260,flow,afferent,1675,400,0.25,0.04,0.01,0.015522388059701492,0.061492537313432835,0.8632835820895522,0.0011940298507462687,0.037611940298507465,0.020895522388059702,0.0,False,True,True,False,False,,False
720575940611775717,flow,afferent,8806,400,0.25,0.14285714285714285,0.01,0.009425391778332955,0.9479900068135362,0.007835566659096072,0.0009084714967067908,0.02180331592096298,0.012037247331364978,0.0,False,True,False,False,False,,False
720575940611775717,flow,afferent,8806,400,0.25,0.04,0.01,0.009425391778332955,0.9479900068135362,0.007835566659096072,0.0009084714967067908,0.02180331592096298,0.012037247331364978,0.0,False,True,False,False,False,,False
720575940617932289,flow,afferent,5419,400,0.25,0.14285714285714285,0.01,0.6089684443624285,0.058313341945008305,0.2961801070308175,0.0007381435689241557,0.016054622624100387,0.01937626868425909,0.0003690717844620779,True,True,True,False,False,False,False
720575940617932289,flow,afferent,5419,400,0.25,0.04,0.01,0.6089684443624285,0.058313341945008305,0.2961801070308175,0.0007381435689241557,0.016054622624100387,0.01937626868425909,0.0003690717844620779,True,False,True,False,False,False,False
720575940621399156,flow,afferent,1421,400,0.25,0.14285714285714285,0.01,0.5475017593244195,0.09359605911330049,0.3251231527093596,0.0,0.011963406052076003,0.021815622800844477,0.0,True,True,True,False,False,,
720575940621399156,flow,afferent,1421,400,0.25,0.04,0.01,0.5475017593244195,0.09359605911330049,0.3251231527093596,0.0,0.011963406052076003,0.021815622800844477,0.0,True,True,True,False,False,,
720575940606718642,flow,afferent,1210,400,0.25,0.14285714285714285,0.01,0.3495867768595041,0.09256198347107437,0.528099173553719,0.004132231404958678,0.014049586776859505,0.011570247933884297,0.0,True,True,True,False,False,,False
720575940606718642,flow,afferent,1210,400,0.25,0.04,0.01,0.3495867768595041,0.09256198347107437,0.528099173553719,0.004132231404958678,0.014049586776859505,0.011570247933884297,0.0,True,True,True,False,False,,False
720575940622447309,flow,afferent,3291,400,0.25,0.14285714285714285,0.01,0.3542996049832878,0.14949863263445762,0.23488301428137345,0.036159222120935884,0.07019143117593436,0.15284108173807354,0.002127013065937405,True,True,True,True,True,False,True
720575940622447309,flow,afferent,3291,400,0.25,0.04,0.01,0.3542996049832878,0.14949863263445762,0.23488301428137345,0.036159222120935884,0.07019143117593436,0.15284108173807354,0.002127013065937405,True,True,True,True,True,False,True
720575940619037616,flow,afferent,1029,400,0.25,0.14285714285714285,0.01,0.001943634596695821,0.3401360544217687,0.026239067055393587,0.006802721088435374,0.6112730806608357,0.013605442176870748,0.0,False,True,True,True,False,,False
720575940619037616,flow,afferent,1029,400,0.25,0.04,0.01,0.001943634596695821,0.3401360544217687,0.026239067055393587,0.006802721088435374,0.6112730806608357,0.013605442176870748,0.0,False,True,True,True,False,,False
720575940626357865,flow,afferent,495,400,0.25,0.14285714285714285,0.01,0.03434343434343434,0.8929292929292929,0.03232323232323232,0.0,0.03636363636363636,0.00202020202020202,0.00202020202020202,True,True,True,True,,,
720575940626357865,flow,afferent,495,400,0.25,0.04,0.01,0.03434343434343434,0.8929292929292929,0.03232323232323232,0.0,0.03636363636363636,0.00202020202020202,0.00202020202020202,True,True,True,True,,,
720575940615634589,flow,afferent,728,400,0.25,0.14285714285714285,0.01,0.07005494505494506,0.7760989010989011,0.034340659340659344,0.005494505494505495,0.10576923076923077,0.008241758241758242,0.0,True,True,True,True,False,,False
720575940615634589,flow,afferent,728,400,0.25,0.04,0.01,0.07005494505494506,0.7760989010989011,0.034340659340659344,0.005494505494505495,0.10576923076923077,0.008241758241758242,0.0,True,True,False,True,False,,False
720575940625599304,flow,afferent,668,400,0.25,0.14285714285714285,0.01,0.03293413173652695,0.8398203592814372,0.04790419161676647,0.0029940119760479044,0.06736526946107785,0.008982035928143712,0.0,True,True,True,True,False,,False
720575940625599304,flow,afferent,668,400,0.25,0.04,0.01,0.03293413173652695,0.8398203592814372,0.04790419161676647,0.0029940119760479044,0.06736526946107785,0.008982035928143712,0.0,False,True,True,True,False,,False
720575940623862590,flow,afferent,605,400,0.25,0.14285714285714285,0.01,0.0859504132231405,0.8231404958677686,0.047933884297520664,0.0,0.04297520661157025,0.0,0.0,True,True,True,True,,,
720575940623862590,flow,afferent,605,400,0.25,0.04,0.01,0.0859504132231405,0.8231404958677686,0.047933884297520664,0.0,0.04297520661157025,0.0,0.0,True,True,True,False,,,
720575940617718864,flow,afferent,523,400,0.25,0.14285714285714285,0.01,0.03441682600382409,0.7877629063097514,0.0497131931166348,0.0057361376673040155,0.12237093690248566,0.0,0.0,False,True,True,True,,,False
720575940617718864,flow,afferent,523,400,0.25,0.04,0.01,0.03441682600382409,0.7877629063097514,0.0497131931166348,0.0057361376673040155,0.12237093690248566,0.0,0.0,False,True,True,True,,,False
720575940638863093,flow,afferent,494,400,0.25,0.14285714285714285,0.01,0.09716599190283401,0.8178137651821862,0.018218623481781375,0.010121457489878543,0.05668016194331984,0.0,0.0,True,True,True,True,,,True
720575940638863093,flow,afferent,494,400,0.25,0.04,0.01,0.09716599190283401,0.8178137651821862,0.018218623481781375,0.010121457489878543,0.05668016194331984,0.0,0.0,True,True,True,True,,,True
720575940613533234,flow,afferent,447,400,0.25,0.14285714285714285,0.01,0.017897091722595078,0.6666666666666666,0.06711409395973154,0.0022371364653243847,0.21923937360178972,0.026845637583892617,0.0,True,True,True,True,True,,
720575940613533234,flow,afferent,447,400,0.25,0.04,0.01,0.017897091722595078,0.6666666666666666,0.06711409395973154,0.0022371364653243847,0.21923937360178972,0.026845637583892617,0.0,True,True,True,True,True,,
720575940613749702,flow,afferent,3342,400,0.25,0.14285714285714285,0.01,0.5975463794135248,0.17803710353081986,0.21603830041891084,0.0,0.004488330341113106,0.0038898862956313583,0.0,True,True,True,False,False,,
720575940613749702,flow,afferent,3342,400,0.25,0.04,0.01,0.5975463794135248,0.17803710353081986,0.21603830041891084,0.0,0.004488330341113106,0.0038898862956313583,0.0,True,True,True,False,False,,
720575940652617121,flow,afferent,1895,400,0.25,0.14285714285714285,0.01,0.6522427440633245,0.19947229551451187,0.13139841688654352,0.002638522427440633,0.011609498680738786,0.002638522427440633,0.0,True,True,True,False,False,,False
720575940652617121,flow,afferent,1895,400,0.25,0.04,0.01,0.6522427440633245,0.19947229551451187,0.13139841688654352,0.002638522427440633,0.011609498680738786,0.002638522427440633,0.0,True,True,True,False,False,,False
720575940625905660,flow,afferent,840,400,0.25,0.14285714285714285,0.01,0.08571428571428572,0.0988095238095238,0.5297619047619048,0.005952380952380952,0.1488095238095238,0.13095238095238096,0.0,True,True,True,True,True,,False
720575940625905660,flow,afferent,840,400,0.25,0.04,0.01,0.08571428571428572,0.0988095238095238,0.5297619047619048,0.005952380952380952,0.1488095238095238,0.13095238095238096,0.0,True,True,True,True,True,,False
720575940630060831,flow,afferent,702,400,0.25,0.14285714285714285,0.01,0.007122507122507123,0.13105413105413105,0.7777777777777778,0.0014245014245014246,0.0811965811965812,0.0014245014245014246,0.0,False,True,True,True,,,
