root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940622360358,flow,afferent,497,400,0.25,0.14285714285714285,0.01,0.03822937625754527,0.6841046277665996,0.02012072434607646,0.0,0.19919517102615694,0.05835010060362173,0.0,True,True,True,True,True,,
720575940622360358,flow,afferent,497,400,0.25,0.04,0.01,0.03822937625754527,0.6841046277665996,0.02012072434607646,0.0,0.19919517102615694,0.05835010060362173,0.0,True,True,True,True,True,,
720575940604865312,flow,afferent,7493,400,0.25,0.14285714285714285,0.01,0.027625784065127452,0.8828239690377686,0.03630054717736554,0.008007473642065928,0.022287468303750165,0.02268784198585346,0.0002669157880688643,True,True,True,False,False,False,False
720575940604865312,flow,afferent,7493,400,0.25,0.04,0.01,0.027625784065127452,0.8828239690377686,0.03630054717736554,0.008007473642065928,0.022287468303750165,0.02268784198585346,0.0002669157880688643,True,True,False,False,False,False,False
720575940623064909,flow,afferent,3268,400,0.25,0.14285714285714285,0.01,0.004589963280293758,0.9807221542227662,0.0003059975520195838,0.0003059975520195838,0.00795593635250918,0.006119951040391677,0.0,False,True,,False,False,,
720575940623064909,flow,afferent,3268,400,0.25,0.04,0.01,0.004589963280293758,0.9807221542227662,0.0003059975520195838,0.0003059975520195838,0.00795593635250918,0.006119951040391677,0.0,False,True,,False,False,,
720575940615288276,flow,afferent,667,400,0.25,0.14285714285714285,0.01,0.041979010494752625,0.45577211394302847,0.046476761619190406,0.0239880059970015,0.424287856071964,0.0074962518740629685,0.0,True,True,True,True,False,True,
720575940615288276,flow,afferent,667,400,0.25,0.04,0.01,0.041979010494752625,0.45577211394302847,0.046476761619190406,0.0239880059970015,0.424287856071964,0.0074962518740629685,0.0,True,True,True,True,False,True,
720575940624389316,flow,afferent,478,400,0.25,0.14285714285714285,0.01,0.28451882845188287,0.3054393305439331,0.2803347280334728,0.010460251046025104,0.03138075313807531,0.08786610878661087,0.0,True,True,True,True,True,False,
720575940624389316,flow,afferent,478,400,0.25,0.04,0.01,0.28451882845188287,0.3054393305439331,0.2803347280334728,0.010460251046025104,0.03138075313807531,0.08786610878661087,0.0,True,True,True,False,True,False,
720575940623496521,flow,afferent,699,400,0.25,0.14285714285714285,0.01,0.008583690987124463,0.5550786838340487,0.0,0.0,0.35050071530758226,0.08583690987124463,0.0,False,True,,True,True,,
720575940623496521,flow,afferent,699,400,0.25,0.04,0.01,0.008583690987124463,0.5550786838340487,0.0,0.0,0.35050071530758226,0.08583690987124463,0.0,False,True,,True,True,,
720575940624109340,flow,afferent,837,400,0.25,0.14285714285714285,0.01,0.022700119474313024,0.08243727598566308,0.7968936678614098,0.0011947431302270011,0.06212664277180406,0.03464755077658303,0.0,False,True,True,True,True,,
720575940624109340,flow,afferent,837,400,0.25,0.04,0.01,0.022700119474313024,0.08243727598566308,0.7968936678614098,0.0011947431302270011,0.06212664277180406,0.03464755077658303,0.0,False,True,True,True,False,,
720575940615735711,flow,afferent,1288,400,0.25,0.14285714285714285,0.01,0.007763975155279503,0.625,0.10869565217391304,0.005434782608695652,0.10403726708074534,0.14751552795031056,0.0015527950310559005,False,True,True,True,True,False,False
