root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Oct_clusters,Unknown_clusters
720575940622891923,flow,afferent,728,400,0.25,0.14285714285714285,0.01,0.024725274725274724,0.33653846153846156,0.0027472527472527475,0.0013736263736263737,0.5521978021978022,0.08241758241758242,0.0,False,True,False,True,True,,
720575940622891923,flow,afferent,728,400,0.25,0.04,0.01,0.024725274725274724,0.33653846153846156,0.0027472527472527475,0.0013736263736263737,0.5521978021978022,0.08241758241758242,0.0,False,True,False,True,True,,
720575940622972167,flow,afferent,742,400,0.25,0.14285714285714285,0.01,0.03908355795148248,0.5040431266846361,0.0013477088948787063,0.012129380053908356,0.316711590296496,0.12533692722371967,0.0013477088948787063,True,True,,True,True,False,
720575940622972167,flow,afferent,742,400,0.25,0.04,0.01,0.03908355795148248,0.5040431266846361,0.0013477088948787063,0.012129380053908356,0.316711590296496,0.12533692722371967,0.0013477088948787063,False,True,,True,True,False,
720575940619559956,flow,afferent,444,400,0.25,0.14285714285714285,0.01,0.024774774774774775,0.7905405405405406,0.0,0.0,0.12162162162162163,0.06306306306306306,0.0,True,True,,True,True,,
720575940619559956,flow,afferent,444,400,0.25,0.04,0.01,0.024774774774774775,0.7905405405405406,0.0,0.0,0.12162162162162163,0.06306306306306306,0.0,True,True,,True,True,,
720575940609577518,flow,afferent,1451,400,0.25,0.14285714285714285,0.01,0.08752584424534804,0.7966919365954515,0.012405237767057202,0.0013783597518952446,0.08132322536181943,0.02067539627842867,0.0,True,True,False,True,True,False,
720575940609577518,flow,afferent,1451,400,0.25,0.04,0.01,0.08752584424534804,0.7966919365954515,0.012405237767057202,0.0013783597518952446,0.08132322536181943,0.02067539627842867,0.0,True,True,False,True,False,False,
720575940633817405,flow,afferent,767,400,0.25,0.14285714285714285,0.01,0.16036505867014342,0.34159061277705344,0.01564537157757497,0.024771838331160364,0.20208604954367665,0.25554106910039115,0.0,True,True,False,True,True,False,
720575940633817405,flow,afferent,767,400,0.25,0.04,0.01,0.16036505867014342,0.34159061277705344,0.01564537157757497,0.024771838331160364,0.20208604954367665,0.25554106910039115,0.0,True,True,False,True,True,False,
720575940653542817,flow,afferent,456,400,0.25,0.14285714285714285,0.01,0.12280701754385964,0.5350877192982456,0.015350877192982455,0.0,0.18201754385964913,0.1425438596491228,0.0021929824561403508,True,True,True,True,True,,
720575940653542817,flow,afferent,456,400,0.25,0.04,0.01,0.12280701754385964,0.5350877192982456,0.015350877192982455,0.0,0.18201754385964913,0.1425438596491228,0.0021929824561403508,True,True,False,True,True,,
720575940626865289,flow,afferent,791,400,0.25,0.14285714285714285,0.01,0.006321112515802781,0.5815423514538559,0.0,0.0050568900126422255,0.30720606826801516,0.09987357774968394,0.0,False,True,,True,True,False,
720575940626865289,flow,afferent,791,400,0.25,0.04,0.01,0.006321112515802781,0.5815423514538559,0.0,0.0050568900126422255,0.30720606826801516,0.09987357774968394,0.0,False,True,,True,True,False,
720575940638339773,flow,afferent,1031,400,0.25,0.14285714285714285,0.01,0.01842870999030068,0.7419980601357905,0.002909796314258002,0.0,0.11833171677982542,0.11833171677982542,0.0,False,True,False,True,True,,
720575940638339773,flow,afferent,1031,400,0.25,0.04,0.01,0.01842870999030068,0.7419980601357905,0.002909796314258002,0.0,0.11833171677982542,0.11833171677982542,0.0,False,True,False,True,True,,
720575940606869513,flow,afferent,810,400,0.25,0.14285714285714285,0.01,0.044444444444444446,0.6172839506172839,0.006172839506172839,0.0024691358024691358,0.13950617283950617,0.19012345679012346,0.0,True,True,False,True,True,False,
720575940606869513,flow,afferent,810,400,0.25,0.04,0.01,0.044444444444444446,0.6172839506172839,0.006172839506172839,0.0024691358024691358,0.13950617283950617,0.19012345679012346,0.0,True,True,False,True,True,False,
720575940634078303,flow,afferent,697,400,0.25,0.14285714285714285,0.01,0.03730272596843615,0.49067431850789095,0.0,0.021520803443328552,0.3328550932568149,0.11621233859397417,0.0014347202295552368,True,True,,True,True,True,
720575940634078303,flow,afferent,697,400,0.25,0.04,0.01,0.03730272596843615,0.49067431850789095,0.0,0.021520803443328552,0.3328550932568149,0.11621233859397417,0.0014347202295552368,True,True,,True,True,False,
720575940608227541,flow,afferent,408,400,0.25,0.14285714285714285,0.01,0.014705882352941176,0.6421568627450981,0.0024509803921568627,0.0,0.18872549019607843,0.15196078431372548,0.0,False,True,,True,True,,
720575940608227541,flow,afferent,408,400,0.25,0.04,0.01,0.014705882352941176,0.6421568627450981,0.0024509803921568627,0.0,0.18872549019607843,0.15196078431372548,0.0,False,True,,True,True,,
720575940639004032,flow,afferent,793,400,0.25,0.14285714285714285,0.01,0.02395964691046658,0.9029003783102144,0.0,0.0,0.05170239596469105,0.021437578814627996,0.0,False,True,,True,False,,
720575940639004032,flow,afferent,793,400,0.25,0.04,0.01,0.02395964691046658,0.9029003783102144,0.0,0.0,0.05170239596469105,0.021437578814627996,0.0,False,True,,False,False,,
720575940638773693,flow,afferent,939,400,0.25,0.14285714285714285,0.01,0.009584664536741214,0.6762513312034079,0.0,0.0,0.21405750798722045,0.10010649627263046,0.0,False,True,,True,True,,
720575940638773693,flow,afferent,939,400,0.25,0.04,0.01,0.009584664536741214,0.6762513312034079,0.0,0.0,0.21405750798722045,0.10010649627263046,0.0,False,True,,True,True,,
720575940639080526,flow,afferent,693,400,0.25,0.14285714285714285,0.01,0.021645021645021644,0.354978354978355,0.008658008658008658,0.005772005772005772,0.494949494949495,0.113997113997114,0.0,True,True,False,True,True,False,
720575940639080526,flow,afferent,693,400,0.25,0.04,0.01,0.021645021645021644,0.354978354978355,0.008658008658008658,0.005772005772005772,0.494949494949495,0.113997113997114,0.0,False,True,False,True,True,False,
720575940642968776,flow,afferent,752,400,0.25,0.14285714285714285,0.01,0.1449468085106383,0.32978723404255317,0.04654255319148936,0.022606382978723406,0.19946808510638298,0.2566489361702128,0.0,True,True,True,True,True,False,
720575940642968776,flow,afferent,752,400,0.25,0.04,0.01,0.1449468085106383,0.32978723404255317,0.04654255319148936,0.022606382978723406,0.19946808510638298,0.2566489361702128,0.0,True,True,True,True,True,False,
720575940640282869,flow,afferent,731,400,0.25,0.14285714285714285,0.01,0.019151846785225718,0.32558139534883723,0.013679890560875513,0.04377564979480164,0.46511627906976744,0.1326949384404925,0.0,False,True,True,True,True,True,
720575940640282869,flow,afferent,731,400,0.25,0.04,0.01,0.019151846785225718,0.32558139534883723,0.013679890560875513,0.04377564979480164,0.46511627906976744,0.1326949384404925,0.0,False,True,True,True,True,True,
720575940639022414,flow,afferent,781,400,0.25,0.14285714285714285,0.01,0.028169014084507043,0.39308578745198464,0.0012804097311139564,0.03201024327784891,0.4673495518565941,0.07810499359795134,0.0,True,True,,True,True,True,
720575940639022414,flow,afferent,781,400,0.25,0.04,0.01,0.028169014084507043,0.39308578745198464,0.0012804097311139564,0.03201024327784891,0.4673495518565941,0.07810499359795134,0.0,False,True,,True,True,False,
720575940616254016,flow,afferent,781,400,0.25,0.14285714285714285,0.01,0.03201024327784891,0.6798975672215108,0.002560819462227913,0.0,0.0973111395646607,0.1882202304737516,0.0,True,True,False,True,True,,
720575940616254016,flow,afferent,781,400,0.25,0.04,0.01,0.03201024327784891,0.6798975672215108,0.002560819462227913,0.0,0.0973111395646607,0.1882202304737516,0.0,False,True,False,True,True,,
720575940632284717,flow,afferent,865,400,0.25,0.14285714285714285,0.01,0.07052023121387284,0.8335260115606936,0.008092485549132947,0.0011560693641618498,0.027745664739884393,0.058959537572254334,0.0,True,True,False,True,True,,
720575940632284717,flow,afferent,865,400,0.25,0.04,0.01,0.07052023121387284,0.8335260115606936,0.008092485549132947,0.0011560693641618498,0.027745664739884393,0.058959537572254334,0.0,True,True,False,False,False,,
720575940627996315,flow,afferent,719,400,0.25,0.14285714285714285,0.01,0.04450625869262865,0.29624478442280944,0.006954102920723227,0.004172461752433936,0.5146036161335188,0.13351877607788595,0.0,True,True,False,True,True,False,
720575940627996315,flow,afferent,719,400,0.25,0.04,0.01,0.04450625869262865,0.29624478442280944,0.006954102920723227,0.004172461752433936,0.5146036161335188,0.13351877607788595,0.0,False,True,False,True,True,False,
720575940614053149,flow,afferent,783,400,0.25,0.14285714285714285,0.01,0.1685823754789272,0.38569604086845466,0.0140485312899106,0.011494252873563218,0.12899106002554278,0.29118773946360155,0.0,True,True,False,True,True,False,
720575940614053149,flow,afferent,783,400,0.25,0.04,0.01,0.1685823754789272,0.38569604086845466,0.0140485312899106,0.011494252873563218,0.12899106002554278,0.29118773946360155,0.0,True,True,False,True,True,False,
720575940620997409,flow,afferent,935,400,0.25,0.14285714285714285,0.01,0.09304812834224599,0.8267379679144385,0.0053475935828877,0.0213903743315508,0.052406417112299465,0.0010695187165775401,0.0,True,True,False,True,,False,
720575940620997409,flow,afferent,935,400,0.25,0.04,0.01,0.09304812834224599,0.8267379679144385,0.0053475935828877,0.0213903743315508,0.052406417112299465,0.0010695187165775401,0.0,True,True,False,False,,False,
720575940630662737,flow,afferent,725,400,0.25,0.14285714285714285,0.01,0.037241379310344824,0.4289655172413793,0.002758620689655172,0.012413793103448275,0.3737931034482759,0.14344827586206896,0.001379310344827586,True,True,False,True,True,False,
720575940630662737,flow,afferent,725,400,0.25,0.04,0.01,0.037241379310344824,0.4289655172413793,0.002758620689655172,0.012413793103448275,0.3737931034482759,0.14344827586206896,0.001379310344827586,True,True,False,True,True,False,
720575940614037533,flow,afferent,730,400,0.25,0.14285714285714285,0.01,0.14794520547945206,0.473972602739726,0.019178082191780823,0.0136986301369863,0.15205479452054796,0.19315068493150686,0.0,True,True,False,True,True,False,
720575940614037533,flow,afferent,730,400,0.25,0.04,0.01,0.14794520547945206,0.473972602739726,0.019178082191780823,0.0136986301369863,0.15205479452054796,0.19315068493150686,0.0,True,True,False,True,True,False,
720575940626769304,flow,afferent,1524,400,0.25,0.14285714285714285,0.01,0.05183727034120735,0.8353018372703412,0.006561679790026247,0.0006561679790026247,0.08792650918635171,0.01706036745406824,0.0006561679790026247,True,True,False,True,True,,
720575940626769304,flow,afferent,1524,400,0.25,0.04,0.01,0.05183727034120735,0.8353018372703412,0.006561679790026247,0.0006561679790026247,0.08792650918635171,0.01706036745406824,0.0006561679790026247,True,True,False,True,False,,
720575940622276791,flow,afferent,784,400,0.25,0.14285714285714285,0.01,0.03571428571428571,0.32653061224489793,0.011479591836734694,0.00510204081632653,0.3979591836734694,0.22321428571428573,0.0,True,True,True,True,True,False,
