root_id,classification_system,cell_type,num_synapses,min_synapses,softmax_threshold,bandwidth_quantile_value,min_synapses_ratio_value,GABA_ratio,ACh_ratio,Glut_ratio,Oct_ratio,Ser_ratio,DA_ratio,Unknown_ratio,GABA_clusters,ACh_clusters,Glut_clusters,Ser_clusters,DA_clusters,Unknown_clusters,Oct_clusters
720575940624111177,flow,afferent,415,400,0.25,0.04,0.01,0.024096385542168676,0.5301204819277109,0.3228915662650602,0.0,0.060240963855421686,0.05542168674698795,0.007228915662650603,True,True,True,True,True,False,
720575940610236740,flow,afferent,669,400,0.25,0.14285714285714285,0.01,0.059790732436472344,0.5366218236173393,0.09417040358744394,0.052316890881913304,0.21225710014947682,0.043348281016442454,0.0014947683109118087,True,True,True,True,True,,True
720575940610236740,flow,afferent,669,400,0.25,0.04,0.01,0.059790732436472344,0.5366218236173393,0.09417040358744394,0.052316890881913304,0.21225710014947682,0.043348281016442454,0.0014947683109118087,True,True,True,True,True,,True
720575940615171084,flow,afferent,426,400,0.25,0.14285714285714285,0.01,0.014084507042253521,0.5140845070422535,0.0,0.004694835680751174,0.38967136150234744,0.07746478873239436,0.0,False,True,,True,True,,False
720575940615171084,flow,afferent,426,400,0.25,0.04,0.01,0.014084507042253521,0.5140845070422535,0.0,0.004694835680751174,0.38967136150234744,0.07746478873239436,0.0,False,True,,True,True,,False
720575940628355846,flow,afferent,808,400,0.25,0.14285714285714285,0.01,0.06683168316831684,0.8391089108910891,0.04950495049504951,0.011138613861386138,0.0297029702970297,0.0037128712871287127,0.0,True,True,True,True,False,,True
720575940628355846,flow,afferent,808,400,0.25,0.04,0.01,0.06683168316831684,0.8391089108910891,0.04950495049504951,0.011138613861386138,0.0297029702970297,0.0037128712871287127,0.0,True,True,True,False,False,,False
720575940610702968,flow,afferent,676,400,0.25,0.14285714285714285,0.01,0.09763313609467456,0.742603550295858,0.10798816568047337,0.0029585798816568047,0.04585798816568047,0.0029585798816568047,0.0,True,True,True,True,False,,False
720575940610702968,flow,afferent,676,400,0.25,0.04,0.01,0.09763313609467456,0.742603550295858,0.10798816568047337,0.0029585798816568047,0.04585798816568047,0.0029585798816568047,0.0,True,True,True,True,False,,False
720575940630960325,flow,afferent,437,400,0.25,0.14285714285714285,0.01,0.12128146453089245,0.6681922196796338,0.13958810068649885,0.011441647597254004,0.05263157894736842,0.002288329519450801,0.004576659038901602,True,True,True,True,,False,True
720575940630960325,flow,afferent,437,400,0.25,0.04,0.01,0.12128146453089245,0.6681922196796338,0.13958810068649885,0.011441647597254004,0.05263157894736842,0.002288329519450801,0.004576659038901602,True,True,True,True,,False,False
720575940623988971,flow,afferent,1065,400,0.25,0.14285714285714285,0.01,0.016901408450704224,0.5774647887323944,0.168075117370892,0.01784037558685446,0.2140845070422535,0.004694835680751174,0.0009389671361502347,False,True,True,True,False,,False
720575940623988971,flow,afferent,1065,400,0.25,0.04,0.01,0.016901408450704224,0.5774647887323944,0.168075117370892,0.01784037558685446,0.2140845070422535,0.004694835680751174,0.0009389671361502347,False,True,True,True,False,,False
720575940619235486,flow,afferent,550,400,0.25,0.14285714285714285,0.01,0.16545454545454547,0.6854545454545454,0.07818181818181819,0.0,0.06727272727272728,0.0018181818181818182,0.0018181818181818182,True,True,True,True,,,
720575940619235486,flow,afferent,550,400,0.25,0.04,0.01,0.16545454545454547,0.6854545454545454,0.07818181818181819,0.0,0.06727272727272728,0.0018181818181818182,0.0018181818181818182,True,True,True,True,,,
720575940639375182,flow,afferent,671,400,0.25,0.14285714285714285,0.01,0.014903129657228018,0.3919523099850969,0.026825633383010434,0.010432190760059613,0.5424739195230999,0.011922503725782414,0.0014903129657228018,False,True,False,True,False,,False
720575940639375182,flow,afferent,671,400,0.25,0.04,0.01,0.014903129657228018,0.3919523099850969,0.026825633383010434,0.010432190760059613,0.5424739195230999,0.011922503725782414,0.0014903129657228018,False,True,False,True,False,,False
720575940624770540,flow,afferent,795,400,0.25,0.14285714285714285,0.01,0.07044025157232704,0.4968553459119497,0.09811320754716982,0.0389937106918239,0.27672955974842767,0.018867924528301886,0.0,True,True,True,True,True,,True
720575940624770540,flow,afferent,795,400,0.25,0.04,0.01,0.07044025157232704,0.4968553459119497,0.09811320754716982,0.0389937106918239,0.27672955974842767,0.018867924528301886,0.0,True,True,True,True,False,,False
720575940659131009,flow,afferent,486,400,0.25,0.14285714285714285,0.01,0.16049382716049382,0.7181069958847737,0.08024691358024691,0.0,0.03909465020576132,0.00205761316872428,0.0,True,True,True,True,,,
720575940659131009,flow,afferent,486,400,0.25,0.04,0.01,0.16049382716049382,0.7181069958847737,0.08024691358024691,0.0,0.03909465020576132,0.00205761316872428,0.0,True,True,True,True,,,
720575940615676334,flow,afferent,528,400,0.25,0.14285714285714285,0.01,0.001893939393939394,0.14962121212121213,0.06628787878787878,0.001893939393939394,0.7272727272727273,0.05303030303030303,0.0,,True,True,True,True,,
720575940615676334,flow,afferent,528,400,0.25,0.04,0.01,0.001893939393939394,0.14962121212121213,0.06628787878787878,0.001893939393939394,0.7272727272727273,0.05303030303030303,0.0,,True,True,True,True,,
720575940613127343,flow,afferent,456,400,0.25,0.14285714285714285,0.01,0.02850877192982456,0.4144736842105263,0.0,0.0,0.48026315789473684,0.07456140350877193,0.0021929824561403508,True,True,,True,True,,
720575940613127343,flow,afferent,456,400,0.25,0.04,0.01,0.02850877192982456,0.4144736842105263,0.0,0.0,0.48026315789473684,0.07456140350877193,0.0021929824561403508,True,True,,True,True,,
720575940625442192,flow,afferent,457,400,0.25,0.14285714285714285,0.01,0.037199124726477024,0.6564551422319475,0.0,0.006564551422319475,0.2800875273522976,0.019693654266958426,0.0,True,True,,True,True,,False
720575940625442192,flow,afferent,457,400,0.25,0.04,0.01,0.037199124726477024,0.6564551422319475,0.0,0.006564551422319475,0.2800875273522976,0.019693654266958426,0.0,False,True,,True,False,,False
720575940632043832,flow,afferent,463,400,0.25,0.14285714285714285,0.01,0.017278617710583154,0.4017278617710583,0.0021598272138228943,0.0,0.39092872570194387,0.1879049676025918,0.0,True,True,,True,True,,
720575940632043832,flow,afferent,463,400,0.25,0.04,0.01,0.017278617710583154,0.4017278617710583,0.0021598272138228943,0.0,0.39092872570194387,0.1879049676025918,0.0,False,True,,True,True,,
720575940627120536,flow,afferent,503,400,0.25,0.14285714285714285,0.01,0.011928429423459244,0.705765407554672,0.005964214711729622,0.0,0.2584493041749503,0.017892644135188866,0.0,True,True,False,True,True,,
720575940627120536,flow,afferent,503,400,0.25,0.04,0.01,0.011928429423459244,0.705765407554672,0.005964214711729622,0.0,0.2584493041749503,0.017892644135188866,0.0,True,True,False,True,False,,
720575940611045781,flow,afferent,743,400,0.25,0.14285714285714285,0.01,0.03095558546433378,0.7227456258411844,0.0013458950201884253,0.006729475100942127,0.15208613728129206,0.08613728129205922,0.0,True,True,,True,True,,False
720575940611045781,flow,afferent,743,400,0.25,0.04,0.01,0.03095558546433378,0.7227456258411844,0.0013458950201884253,0.006729475100942127,0.15208613728129206,0.08613728129205922,0.0,True,True,,True,True,,False
720575940644366536,flow,afferent,414,400,0.25,0.14285714285714285,0.01,0.05314009661835749,0.6256038647342995,0.012077294685990338,0.0,0.28019323671497587,0.026570048309178744,0.0024154589371980675,True,True,False,True,True,,
720575940644366536,flow,afferent,414,400,0.25,0.04,0.01,0.05314009661835749,0.6256038647342995,0.012077294685990338,0.0,0.28019323671497587,0.026570048309178744,0.0024154589371980675,True,True,False,True,True,,
720575940613875858,flow,afferent,525,400,0.25,0.14285714285714285,0.01,0.04380952380952381,0.780952380952381,0.0,0.0,0.1657142857142857,0.009523809523809525,0.0,True,True,,True,False,,
720575940613875858,flow,afferent,525,400,0.25,0.04,0.01,0.04380952380952381,0.780952380952381,0.0,0.0,0.1657142857142857,0.009523809523809525,0.0,True,True,,True,False,,
